symbol,date,price
ETH,Nov 22 2016,9.63
ETH,Nov 21 2016,9.58
ETH,Nov 20 2016,9.66
ETH,Nov 19 2016,9.48
ETH,Nov 18 2016,9.99
ETH,Nov 17 2016,10.06
ETH,Nov 16 2016,10.22
ETH,Nov 15 2016,9.97
ETH,Nov 14 2016,10.10
ETH,Nov 13 2016,9.89
ETH,Nov 12 2016,10.29
ETH,Nov 11 2016,10.51
ETH,Nov 10 2016,10.67
ETH,Nov 09 2016,10.82
ETH,Nov 08 2016,10.85
ETH,Nov 07 2016,10.90
ETH,Nov 06 2016,10.99
ETH,Nov 05 2016,11.09
ETH,Nov 04 2016,10.82
ETH,Nov 03 2016,10.80
ETH,Nov 02 2016,10.77
ETH,Nov 01 2016,10.96
ETH,Oct 31 2016,11.23
ETH,Oct 30 2016,10.43
ETH,Oct 29 2016,11.10
ETH,Oct 28 2016,11.47
ETH,Oct 27 2016,11.53
ETH,Oct 26 2016,11.38
ETH,Oct 25 2016,11.97
ETH,Oct 24 2016,12.04
ETH,Oct 23 2016,12.13
ETH,Oct 22 2016,12.18
ETH,Oct 21 2016,12.13
ETH,Oct 20 2016,12.05
ETH,Oct 19 2016,12.59
ETH,Oct 18 2016,12.00
ETH,Oct 17 2016,11.96
ETH,Oct 16 2016,11.98
ETH,Oct 15 2016,11.94
ETH,Oct 14 2016,11.99
ETH,Oct 13 2016,11.91
ETH,Oct 12 2016,11.78
ETH,Oct 11 2016,11.76
ETH,Oct 10 2016,12.06
ETH,Oct 09 2016,12.22
ETH,Oct 08 2016,12.67
ETH,Oct 07 2016,12.85
ETH,Oct 06 2016,13.03
ETH,Oct 05 2016,13.28
ETH,Oct 04 2016,13.45
ETH,Oct 03 2016,13.20
ETH,Oct 02 2016,13.18
ETH,Oct 01 2016,13.20
ETH,Sep 30 2016,13.08
ETH,Sep 29 2016,13.28
ETH,Sep 28 2016,13.11
ETH,Sep 27 2016,12.86
ETH,Sep 26 2016,13.17
ETH,Sep 25 2016,12.85
ETH,Sep 24 2016,13.32
ETH,Sep 23 2016,13.21
ETH,Sep 22 2016,13.66
ETH,Sep 21 2016,14.43
ETH,Sep 20 2016,13.21
ETH,Sep 19 2016,12.44
ETH,Sep 18 2016,12.69
ETH,Sep 17 2016,12.56
ETH,Sep 16 2016,11.96
ETH,Sep 15 2016,11.94
ETH,Sep 14 2016,11.90
ETH,Sep 13 2016,11.89
ETH,Sep 12 2016,11.64
ETH,Sep 11 2016,12.21
ETH,Sep 10 2016,11.66
ETH,Sep 09 2016,11.41
ETH,Sep 08 2016,11.55
ETH,Sep 07 2016,11.69
ETH,Sep 06 2016,11.73
ETH,Sep 05 2016,11.68
ETH,Sep 04 2016,11.75
ETH,Sep 03 2016,12.11
ETH,Sep 02 2016,11.96
ETH,Sep 01 2016,11.67
ETH,Aug 31 2016,11.24
ETH,Aug 30 2016,10.99
ETH,Aug 29 2016,10.92
ETH,Aug 28 2016,11.15
ETH,Aug 27 2016,11.29
ETH,Aug 26 2016,11.35
ETH,Aug 25 2016,11.03
ETH,Aug 24 2016,11.02
ETH,Aug 23 2016,11.14
ETH,Aug 22 2016,11.19
ETH,Aug 21 2016,11.25
ETH,Aug 20 2016,10.75
ETH,Aug 19 2016,10.75
ETH,Aug 18 2016,10.75
ETH,Aug 17 2016,11.13
ETH,Aug 16 2016,11.23
ETH,Aug 15 2016,11.20
ETH,Aug 14 2016,11.58
ETH,Aug 13 2016,11.77
ETH,Aug 12 2016,11.69
ETH,Aug 11 2016,12.14
ETH,Aug 10 2016,12.23
ETH,Aug 09 2016,11.27
ETH,Aug 08 2016,10.91
ETH,Aug 07 2016,10.86
ETH,Aug 06 2016,10.92
ETH,Aug 05 2016,11.02
ETH,Aug 04 2016,10.31
ETH,Aug 03 2016,8.88
ETH,Aug 02 2016,10.95
ETH,Aug 01 2016,11.89
ETH,Jul 31 2016,12.44
ETH,Jul 30 2016,12.80
ETH,Jul 29 2016,12.84
ETH,Jul 28 2016,12.98
ETH,Jul 27 2016,12.05
ETH,Jul 26 2016,13.82
ETH,Jul 25 2016,12.74
ETH,Jul 24 2016,14.30
ETH,Jul 23 2016,14.67
ETH,Jul 22 2016,12.66
ETH,Jul 21 2016,12.46
ETH,Jul 20 2016,11.59
ETH,Jul 19 2016,11.05
ETH,Jul 18 2016,11.17
ETH,Jul 17 2016,11.62
ETH,Jul 16 2016,11.92
ETH,Jul 15 2016,11.50
ETH,Jul 14 2016,10.60
ETH,Jul 13 2016,10.51
ETH,Jul 12 2016,10.45
ETH,Jul 11 2016,10.94
ETH,Jul 10 2016,10.96
ETH,Jul 09 2016,11.42
ETH,Jul 08 2016,10.12
ETH,Jul 07 2016,10.54
ETH,Jul 06 2016,10.58
ETH,Jul 05 2016,11.46
ETH,Jul 04 2016,11.70
ETH,Jul 03 2016,12.12
ETH,Jul 02 2016,12.22
ETH,Jul 01 2016,12.44
ETH,Jun 30 2016,12.60
ETH,Jun 29 2016,12.17
ETH,Jun 28 2016,13.93
ETH,Jun 27 2016,13.81
ETH,Jun 26 2016,14.26
ETH,Jun 25 2016,14.30
ETH,Jun 24 2016,13.68
ETH,Jun 23 2016,13.22
ETH,Jun 22 2016,13.20
ETH,Jun 21 2016,11.82
ETH,Jun 20 2016,12.24
ETH,Jun 19 2016,11.17
ETH,Jun 18 2016,15.38
ETH,Jun 17 2016,20.65
ETH,Jun 16 2016,18.36
ETH,Jun 15 2016,18.91
ETH,Jun 14 2016,17.61
ETH,Jun 13 2016,15.77
ETH,Jun 12 2016,14.19
ETH,Jun 11 2016,13.91
ETH,Jun 10 2016,14.38
ETH,Jun 09 2016,14.43
ETH,Jun 08 2016,14.51
ETH,Jun 07 2016,13.95
ETH,Jun 06 2016,14.00
ETH,Jun 05 2016,13.76
ETH,Jun 04 2016,13.86
ETH,Jun 03 2016,13.74
ETH,Jun 02 2016,13.99
ETH,Jun 01 2016,14.11
ETH,May 31 2016,12.74
ETH,May 30 2016,12.33
ETH,May 29 2016,12.11
ETH,May 28 2016,11.33
ETH,May 27 2016,12.39
ETH,May 26 2016,12.52
ETH,May 25 2016,12.79
ETH,May 24 2016,13.31
ETH,May 23 2016,14.28
ETH,May 22 2016,14.04
ETH,May 21 2016,13.69
ETH,May 20 2016,14.85
ETH,May 19 2016,13.54
ETH,May 18 2016,12.18
ETH,May 17 2016,11.19
ETH,May 16 2016,9.97
ETH,May 15 2016,10.24
ETH,May 14 2016,10.51
ETH,May 13 2016,10.06
ETH,May 12 2016,10.00
ETH,May 11 2016,9.43
ETH,May 10 2016,9.28
ETH,May 09 2016,9.49
ETH,May 08 2016,9.37
ETH,May 07 2016,9.32
ETH,May 06 2016,9.81
ETH,May 05 2016,9.40
ETH,May 04 2016,9.38
ETH,May 03 2016,10.17
ETH,May 02 2016,8.89
ETH,May 01 2016,8.78
ETH,Apr 30 2016,7.45
ETH,Apr 29 2016,7.21
ETH,Apr 28 2016,7.74
ETH,Apr 27 2016,7.39
ETH,Apr 26 2016,7.53
ETH,Apr 25 2016,8.01
ETH,Apr 24 2016,8.29
ETH,Apr 23 2016,7.79
ETH,Apr 22 2016,8.15
ETH,Apr 21 2016,8.45
ETH,Apr 20 2016,8.69
ETH,Apr 19 2016,9.08
ETH,Apr 18 2016,9.33
ETH,Apr 17 2016,8.62
ETH,Apr 16 2016,8.24
ETH,Apr 15 2016,8.39
ETH,Apr 14 2016,8.08
ETH,Apr 13 2016,7.44
ETH,Apr 12 2016,8.64
ETH,Apr 11 2016,8.94
ETH,Apr 10 2016,9.15
ETH,Apr 09 2016,9.69
ETH,Apr 08 2016,10.08
ETH,Apr 07 2016,10.70
ETH,Apr 06 2016,10.45
ETH,Apr 05 2016,11.21
ETH,Apr 04 2016,11.62
ETH,Apr 03 2016,11.63
ETH,Apr 02 2016,11.63
ETH,Apr 01 2016,11.40
ETH,Mar 31 2016,11.92
ETH,Mar 30 2016,11.61
ETH,Mar 29 2016,11.75
ETH,Mar 28 2016,10.43
ETH,Mar 27 2016,10.99
ETH,Mar 26 2016,10.77
ETH,Mar 25 2016,11.26
ETH,Mar 24 2016,12.44
ETH,Mar 23 2016,11.33
ETH,Mar 22 2016,11.88
ETH,Mar 21 2016,10.30
ETH,Mar 20 2016,10.52
ETH,Mar 19 2016,11.20
ETH,Mar 18 2016,11.11
ETH,Mar 17 2016,12.56
ETH,Mar 16 2016,13.02
ETH,Mar 15 2016,13.00
ETH,Mar 14 2016,14.51
ETH,Mar 13 2016,13.51
ETH,Mar 12 2016,11.13
ETH,Mar 11 2016,11.22
ETH,Mar 10 2016,11.88
ETH,Mar 09 2016,9.79
ETH,Mar 08 2016,9.58
ETH,Mar 07 2016,11.43
ETH,Mar 06 2016,11.20
ETH,Mar 05 2016,10.37
ETH,Mar 04 2016,9.24
ETH,Mar 03 2016,8.44
ETH,Mar 02 2016,7.63
ETH,Mar 01 2016,6.32
ETH,Feb 29 2016,6.46
ETH,Feb 28 2016,6.41
ETH,Feb 27 2016,5.96
ETH,Feb 26 2016,6.04
ETH,Feb 25 2016,6.19
ETH,Feb 24 2016,5.60
ETH,Feb 23 2016,5.68
ETH,Feb 22 2016,4.66
ETH,Feb 21 2016,4.36
ETH,Feb 20 2016,4.68
ETH,Feb 19 2016,4.38
ETH,Feb 18 2016,3.77
ETH,Feb 17 2016,4.29
ETH,Feb 16 2016,5.33
ETH,Feb 15 2016,5.33
ETH,Feb 14 2016,5.40
ETH,Feb 13 2016,5.69
ETH,Feb 12 2016,5.95
ETH,Feb 11 2016,4.50
ETH,Feb 10 2016,4.00
ETH,Feb 09 2016,3.17
ETH,Feb 08 2016,2.97
ETH,Feb 07 2016,2.54
ETH,Feb 06 2016,2.53
ETH,Feb 05 2016,2.57
ETH,Feb 04 2016,2.53
ETH,Feb 03 2016,2.43
ETH,Feb 02 2016,2.22
ETH,Feb 01 2016,2.32
ETH,Jan 31 2016,2.44
ETH,Jan 30 2016,2.51
ETH,Jan 29 2016,2.54
ETH,Jan 28 2016,2.41
ETH,Jan 27 2016,2.25
ETH,Jan 26 2016,2.53
ETH,Jan 25 2016,2.15
ETH,Jan 24 2016,1.90
ETH,Jan 23 2016,1.50
ETH,Jan 22 2016,1.55
ETH,Jan 21 2016,1.53
ETH,Jan 20 2016,1.36
ETH,Jan 19 2016,1.42
ETH,Jan 18 2016,1.33
ETH,Jan 17 2016,1.22
ETH,Jan 16 2016,1.22
ETH,Jan 15 2016,1.18
ETH,Jan 14 2016,1.12
ETH,Jan 13 2016,1.14
ETH,Jan 12 2016,1.07
ETH,Jan 11 2016,0.999216
ETH,Jan 10 2016,0.985557
ETH,Jan 09 2016,0.985501
ETH,Jan 08 2016,0.942752
ETH,Jan 07 2016,0.955801
ETH,Jan 06 2016,0.950028
ETH,Jan 05 2016,0.953147
ETH,Jan 04 2016,0.972045
ETH,Jan 03 2016,0.938430
ETH,Jan 02 2016,0.947401
ETH,Jan 01 2016,0.933712
ETH,Dec 31 2015,0.912098
ETH,Dec 30 2015,0.874258
ETH,Dec 29 2015,0.843835
ETH,Dec 28 2015,0.856356
ETH,Dec 27 2015,0.853166
ETH,Dec 26 2015,0.870766
ETH,Dec 25 2015,0.861993
ETH,Dec 24 2015,0.859433
ETH,Dec 23 2015,0.861782
ETH,Dec 22 2015,0.894973
ETH,Dec 21 2015,0.906065
ETH,Dec 20 2015,0.908240
ETH,Dec 19 2015,0.921524
ETH,Dec 18 2015,0.938327
ETH,Dec 17 2015,0.993043
ETH,Dec 16 2015,1.02
ETH,Dec 15 2015,0.990589
ETH,Dec 14 2015,0.956620
ETH,Dec 13 2015,0.971538
ETH,Dec 12 2015,0.931196
ETH,Dec 11 2015,0.839995
ETH,Dec 10 2015,0.795590
ETH,Dec 09 2015,0.824454
ETH,Dec 08 2015,0.806024
ETH,Dec 07 2015,0.836322
ETH,Dec 06 2015,0.866417
ETH,Dec 05 2015,0.841195
ETH,Dec 04 2015,0.812082
ETH,Dec 03 2015,0.818546
ETH,Dec 02 2015,0.873171
ETH,Dec 01 2015,0.878316
ETH,Nov 30 2015,0.879951
ETH,Nov 29 2015,0.914144
ETH,Nov 28 2015,0.868102
ETH,Nov 27 2015,0.882100
ETH,Nov 26 2015,0.863273
ETH,Nov 25 2015,0.893827
ETH,Nov 24 2015,0.946442
ETH,Nov 23 2015,0.967493
ETH,Nov 22 2015,0.979765
ETH,Nov 21 2015,0.928758
ETH,Nov 20 2015,0.955735
ETH,Nov 19 2015,0.988713
ETH,Nov 18 2015,0.993214
ETH,Nov 17 2015,0.924948
ETH,Nov 16 2015,0.906166
ETH,Nov 15 2015,0.891217
ETH,Nov 14 2015,0.905469
ETH,Nov 13 2015,0.907722
ETH,Nov 12 2015,0.796455
ETH,Nov 11 2015,0.941296
ETH,Nov 10 2015,1.00
ETH,Nov 09 2015,1.03
ETH,Nov 08 2015,0.915661
ETH,Nov 07 2015,0.923732
ETH,Nov 06 2015,0.904772
ETH,Nov 05 2015,0.900699
ETH,Nov 04 2015,1.01
ETH,Nov 03 2015,0.994568
ETH,Nov 02 2015,1.06
ETH,Nov 01 2015,0.920847
ETH,Oct 31 2015,1.05
ETH,Oct 30 2015,1.21
ETH,Oct 29 2015,1.01
ETH,Oct 28 2015,0.870938
ETH,Oct 27 2015,0.708890
ETH,Oct 26 2015,0.619743
ETH,Oct 25 2015,0.563207
ETH,Oct 24 2015,0.539681
ETH,Oct 23 2015,0.566370
ETH,Oct 22 2015,0.444988
ETH,Oct 21 2015,0.431589
ETH,Oct 20 2015,0.489629
ETH,Oct 19 2015,0.517621
ETH,Oct 18 2015,0.547913
ETH,Oct 17 2015,0.534117
ETH,Oct 16 2015,0.562593
ETH,Oct 15 2015,0.523278
ETH,Oct 14 2015,0.612240
ETH,Oct 13 2015,0.627943
ETH,Oct 12 2015,0.634515
ETH,Oct 11 2015,0.627461
ETH,Oct 10 2015,0.641187
ETH,Oct 09 2015,0.655084
ETH,Oct 08 2015,0.609501
ETH,Oct 07 2015,0.650515
ETH,Oct 06 2015,0.622218
ETH,Oct 05 2015,0.666784
ETH,Oct 04 2015,0.686343
ETH,Oct 03 2015,0.678783
ETH,Oct 02 2015,0.683732
ETH,Oct 01 2015,0.734307
ETH,Sep 30 2015,0.661192
ETH,Sep 29 2015,0.579414
ETH,Sep 28 2015,0.723715
ETH,Sep 27 2015,0.791277
ETH,Sep 26 2015,0.737630
ETH,Sep 25 2015,0.820031
ETH,Sep 24 2015,0.896796
ETH,Sep 23 2015,0.903560
ETH,Sep 22 2015,0.919337
ETH,Sep 21 2015,0.941496
ETH,Sep 20 2015,0.881191
ETH,Sep 19 2015,0.849603
ETH,Sep 18 2015,0.874574
ETH,Sep 17 2015,0.906865
ETH,Sep 16 2015,0.941977
ETH,Sep 15 2015,0.875189
ETH,Sep 14 2015,0.940566
ETH,Sep 13 2015,1.04
ETH,Sep 12 2015,0.987228
ETH,Sep 11 2015,1.16
ETH,Sep 10 2015,1.21
ETH,Sep 09 2015,1.24
ETH,Sep 08 2015,1.25
ETH,Sep 07 2015,1.30
ETH,Sep 06 2015,1.34
ETH,Sep 05 2015,1.28
ETH,Sep 04 2015,1.26
ETH,Sep 03 2015,1.30
ETH,Sep 02 2015,1.35
ETH,Sep 01 2015,1.35
ETH,Aug 31 2015,1.32
ETH,Aug 30 2015,1.18
ETH,Aug 29 2015,1.19
ETH,Aug 28 2015,1.15
ETH,Aug 27 2015,1.17
ETH,Aug 26 2015,1.13
ETH,Aug 25 2015,1.23
ETH,Aug 24 2015,1.35
ETH,Aug 23 2015,1.38
ETH,Aug 22 2015,1.40
ETH,Aug 21 2015,1.48
ETH,Aug 20 2015,1.25
ETH,Aug 19 2015,1.17
ETH,Aug 18 2015,1.22
ETH,Aug 17 2015,1.58
ETH,Aug 16 2015,1.68
ETH,Aug 15 2015,1.80
ETH,Aug 14 2015,1.81
ETH,Aug 13 2015,1.22
ETH,Aug 12 2015,1.06
ETH,Aug 11 2015,0.708087
ETH,Aug 10 2015,0.713989
ETH,Aug 09 2015,0.706136
ETH,Aug 08 2015,2.79
ETH,Aug 07 2015,2.83
