"ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"Chicken Wings","1200.0","1200.0","1210.0","1215.0","1250.0","1233.3333333333333","1241.6666666666665","1200.0","1200.0","1233.3333333333333","1366.6666666666667","1350.0","1300.0","1300.0","1200.0","1250.0","1255.805083612867","1300.0","1300.0","1350.0","1360.0","1300.0","1250.0","1102.32","1270.5303765487372","1066.66666666667","1080.0","1094.0","1092.01","1120.0","1097.5","1130.0","1100.15","1070.0","1080.0","1105.0","1057.14285714286","1100.0","1166.66666666667","1160.0","1140.0","1153.33333333333","1150.0","1185.71428571429",""
"Evaporated tinned milk carnation 170g","150.0","155.43","152.715","156.88","170.0","163.44","170.0","168.77","168.871262","168.871262","168.871262","201.53846153846155","198.0","180.0","171.78963901451377","150.0","171.5527572930762","200.0","217.722441153228","230.0","260.0","255.0","190.297871000618","178.25","197.62344723488576","180.0","168.24","169.84","165.0","166.32","162.13","160.0","165.29","166.3","169.77083439101318","196.0","180.36","180 56","180.0","203.33333333333334","210.0","192.9568282221667","200.0","198.33333333333334",""
"Evaporated tinned milk(peak), 170g","145.0","170.5555555555555","174.7058823529412","190.625","198.0","192.61904761904762","191.11111111111111","202.66666666666666","202.33333333333334","204.375","204.375","198.990853941821","220.0","201.57894736842104","200.0","188.0","205.0","197.22222222222223","193.68421052631578","196.36363636363637","197.77777777777777","196.94444444444446","195.55555555555554","194.44444444444446","198.743210604144","194.7058823529412","196.0","198.0","196.1904761904762","197.0","195.0","193.5","199.375","195.23809523809524","196.31578947368422","196.36985944175828","198.63636363636363","200.43478260869566","198.8235294117647","199.29659316551943","198.88888888888889","198.8235294117647","199.1496893407955","199.1496893407955",""
"Frozen chicken","1400.0","1500.0","1500.0","1500.0","1504.65","1500.0","1502.325","1498.65","1499.54919","1450.0","1400.0","1400.0","1350.0","1400.0","1457.7565376036825","1457.7565376036825","1454.5567497841976","1424.0139649983125","1423.4627923388","1439.173689534251","1425.8400339828659","1450.0","1425.2538580968583","1500.0","1433.5511549733042","1500.01","1500.31","1641.46626491787","1659.376","1723.02","1780.31","1740.902","1802.54","1750.0","1698.29459798836","1700.0","1666.09","1600.0","1540.0","1601.2029703123433","1550.0","1500.0","1566.66666666667","1525.0",""
"Gari white,sold loose","170.0","175.060833333333","233.6802082919025","265.0885351699528","268.7771140896141","275.591758694343","272.1844363919786","249.879375","239.25925925925924","195.489115822449","188.766363636364","120.48390356082663","120.0","132.54444729598288","138.9309182529131","145.457484849132","148.571428571429","130.69310806152916","117.1246376495841","125.876972848575","145.2612269762905","129.34036561482262","130.52810478406","120.14685171777","143.136855350466","137.037601092106","149.796240183461","149.45936779270113","159.69875000000002","145.121894566339","154.47595616356227","151.73","135.48604464425964","157.541818181818","124.86843498640232","141.0428651807962","127.22004043609932","129.567541636749","119.9192197755416","126.837162837163","133.448484784692","167.1768894107725","167.99581455729663","218.26693837563408",""
"Gari yellow,sold loose","200.0","201.03125","265.17312004520016","279.77629464837474","313.9126305792973","326.438812083973","320.17572133163515","286.0825","244.02116402116405","219.725392886683","196.005714285714","206.87321937321934","198.2","204.76258309591643","211.7283950617284","228.22099722520483","244.56261426551237","268.103448275862","260.17703237829","296.071396993811","292.503561253561","256.014304632561","180.634913844035","173.26079503419405","181.106424369658","174.639601139601","174.95028780743067","152.63","150.2","138.627706903569","144.045558894156","154.66","153.919643574816","173.51454545454544","162.25071225071224","167.14355886769678","149.53419806960778","167.98554152558606","165.9498722860792","174.19354838709677","195.8452966100352","195.18747748632802","223.0943841413808","253.3177238541223",""
"Mudfish (aro) fresh","950.0","930.939999999999","883.188405797101","956.521739130435","950.0","959.782608695652","834.7826086956522","825.0","800.0","952.0933014354067","939.50666666667","880.78431372549","880.78431372549","900.0","883.9497459062676","874.0683229813665","893.6603935737746","882.7404479578394","925.6038647342995","989.855072463768","936.3636363636364","893.0296756383713","897.1704623878537","869.5652173913044","901.6705988465611","896.376811594203","910.8550724637701","986.19047619048","976.45","945.45454545455","894.66403162055","903.82","875.449275362319","871.68666666667","904.782608695652","869.5652173913044","862.111801242236","860.254721124286","846.034255599473","856.1033586610824","869.5652173913044","896.66666666667","953.84615384615","922.4347826086956",""
"Mudfish : dried","2460.0","2941.89071428571","2901.05542605543","3023.05403238737","2912.70928996681","3007.84296384638","3044.6218525838094","2840.620833333334","2850.55","2808.53024970672","2554.83055555556","2770.58737558738","3288.263065436978","3372.81879943418","3154.003820253821","3032.9694942738424","3127.65692805219","3134.38457986953","3026.0764698264697","3170.6824271584005","2943.1901431901433","2552.11788211788","2236.85357852025","2247.17783899602","2315.24528172749","2018.08168826802","1998.62392320193","1988.60163676256","1978.61210526316","1925.77932836085","1895.81242026894","1862.64","1868.23671497585","1797.465","1761.88376840551","1807.93494896262","1762.03604318021","1796.67461497172","1825.06811706812","1912.12121212121","2008.39283223899","2102.68028268028","2140.93874592987","2174.31139103553",""
"Onion bulb","250.0","246.136111111111","231.18411540150666","190.499058909021","196.82539682539684","191.77805582408132","217.32651666036","213.47125","250.31907334582922","241.56682192487818","256.600555555556","252.808204669786","300.0","281.33","173.51088934744217","203.91734901754046","229.82142180013395","234.51903534845","289.851436053405","290.933780376551","289.167201723535","258.221721517647","239.75801975802","238.952759101018","249.45389259282402","224.27441661776697","221.75577570485","241.687675070028","206.049523809524","137.65528325022427","135.23692810457516","145.91","134.6968388050896","165.1031818181818","217.902861027861","238.20734150876743","200.072109350425","214.9856630601972","186.49843748459665","156.95415695415696","195.71561288952591","215.22797908405104","241.1914556032203","293.40794684208663",""
"Rice agric sold loose","252.49","251.22","251.85500000000002","253.55","254.33600500000003","253.94300250000003","254.13950375000002","252.15","252.30129","252.30129","246.77","251.62102148149785","251.0","235.0","250.69313255596055","250.69313255596057","250.60398046373308","247.59804911513083","247.5294861144897","250.543810837928","247.95769895540036","245.16","248.22792252870772","240.37","247.0695346312525","249.02","251.26","269.34","270.0","278.125","295.34","286.79","301.59","316.67","275.612656044148","276.43792642503644","285.03","285.79","280.0","283.594983393165","283.1283277977216","352.108022696258","393.928864480308","406.485671084827",""
"Rice local sold loose","362.87","373.433174603174","402.39423297381774","372.3150576091753","384.1023796906149","396.075632546221","398.73574292470175","306.64733333333334","314.284457946697","300.0817176675019","288.31190476190466","269.9392287627582","245.0","285.302902776951","349.8527283331204","379.33529751711563","386.098354702699","340.4039543745426","345.58490062691743","352.94117647058823","389.096798231746","304.4584901937843","331.8052683377761","341.04426555406945","334.94038657632916","308.769135469503","300.479653978885","338.0711800216444","351.57499999999993","347.5288823328039","331.69085816144644","343.5982468314167","350.88967405143876","358.555909090909","406.90237783117","441.6828784475843","388.9757884409213","433.4268999710176","391.4207710623151","405.83084846842","440.99394387384586","411.5778519124649","470.6292837052262","483.349783698755",""
"Rice Medium Grained","216.78","220.54","250.14","260.746795687972","378.7114845938375","363.8591800356507","341.590413943355","352.94","353.15176399999996","353.15176399999996","323.53","323.5294117647059","300.0","320.0","324.3939413352593","324.3939413352593","330.9455523449681","319.94668700309734","319.79755915464375","329.4394966533138","321.1146472283177","322.02","323.83644174504684","330.0","322.0626471467207","316.02","303.58","323.5294117647059","294.12","294.11764705882354","294.11764705882354","294.118431372549","311.02","315.26","326.576456653043","308.59293100496956","311.02","301.44","300.0","304.11428297856423","301.85142765952145","341.176470588235","309.61352896751873","309.61352896751873",""
"Rice,imported high quality sold loose","383.7409090909091","399.82354166666596","396.2021662497441","395.708084580634","400.086927308381","414.203243280783","412.003013326543","431.26625","404.260404407463","374.938229302416","330.03347826086946","318.6141123115913","312.25","328.9426775494888","330.5767761650115","355.1682333012257","367.61824227676294","335.6578335879807","358.2754841066863","390.4505464157495","329.25906473700593","349.287657646791","345.79982530646674","401.999115435648","389.554377342365","360.41394335512","328.76308418104094","313.5092392812981","319.4127272727271","315.842336934774","304.72566219470247","304.09","317.726149283243","329.672380952381","352.716190793373","367.594926859633","376.218487394958","361.781564477643","402.701525054466","437.566407870013","436.360702926447","454.916843397701","503.763487569716","505.00353068348",""
"Tomato","208.323","202.990555555555","205.287976729153","215.269869019869","326.61472294156","333.870667833606","350.04101695406","288.9825","235.704401418687","217.7471325474955","213.3605","253.73743066050758","244.5","246.174369513265","254.037487963127","268.645736321184","261.7722049924452","272.410361971161","302.456173012672","310.190677169331","318.955931042138","286.8436460408","251.4132826661431","240.33821933830262","270.2726283964421","259.629182048537","236.591296040248","262.435050943454","230.72619047619","234.195293423464","221.6813533248997","221.17","184.18121959099824","179.95954545454546","199.61482961483","236.863802863803","186.922550702374","183.25603587633643","203.37333146156675","212.49605842629094","195.522556944971","166.2203035283712","232.28381295027904","253.08931560847273",""
"Yam tuber","259.3640909090909","269.4361111111","277.591279376739","261.221701535262","282.6323834222","294.912413044371","314.648811261451","311.777058823529","218.789261017002","156.684970813527","152.2235","150.060336439697","200.0","221.45","274.10664516643","295.229855457402","350.434618291761","362.639865459048","324.66380097964","354.914500406688","350.71312762024","281.010621702583","295.525962099748","262.975473736975","213.47685808197488","200.047078746569","189.815305071844","194.358408926078","178.995238095238","126.118876385929","112.199550063124","144.89","132.01642578671","108.448181818182","131.700432024709","204.041183737674","180.474718681688","180.634029747144","191.352282779343","242.68648018648","251.209708493617","228.546482553451","232.590436816895","257.090210707959",""
"Dried Fish Sardine","1796.41","1799.123251","1809.8372865761","1850.55210759133","1850.7043189773","1851.73943372817","1851.97557710527","1826.89","1630.0","1630.0","1630.0","1774.6694604709558","1774.6694604709558","1800.0","1771.2219023801256","1771.2219023801258","1768.2858411416407","1500.0","1707.5472830889","1723.0829293268946","1727.00366484858","1700.0","1733.33333333333","1650.0","1717.04060573297","1700.0","1699.23","1690.158","1670.0","1642.35","1555.02","1602.45666666667","1584.02","1555.78","1560.52263297829","1604.23435503436","1556.31","1585.12","1583.33333333333","1574.86574300624","1581.106358779857","1576.111892509765","1576.111892509765","1576.111892509765",""
"Iced Sardine","876.51","877.4741610000001","878.4393825771002","879.4056658979351","836.233467279239","837.043324093246","837.854071749749","837.765711228674","820.0","820.0","820.0","844.1193257746608","844.1193257746608","850.0","841.8692358719003","841.8692358719003","839.1200318508802","843.3955658738683","843.3889534529873","837.133550945619","842.6119874552271","823.0","837.6849286316489","810.32","837.8113437270868","831.19","812.95","827.272727272727","828.5699999999999","802.39","815.26","815.4066666666668","816.6666666666667","825.1","800.0","826.666666666667","880.952380952381","860.0","853.333333333333","853.333333333333","855.5555555555553","811.111111111111","840.0","887.012987012987",""
"Irish potato","220.585","220.0","215.88","218.0","215.89040502564052","216.33","217.37","216.67","200.0","200.0","198.15","181.8181818181818","200.52","178.0","205.35714285714286","227.8138528138528","215.340281608082","232.5","285.7142857142857","285.0","275.0","245.714285714286","282.702143936312","215.714285714286","234.78137947150654","211.746031746032","205.714285714286","258.714285714286","221.21","201.3","200.0","152.85","200.0","185.71","205.41743631145877","207.04031081432447","200.32051282051282","206.65","235.714285714286","213.68903887703425","218.68444153044007","214.6789061451587","209.52380952380952","285.7142857142857",""
"Sweet potato","109.475625","104.91375","115.225","118.826666666667","118.549504847229","113.555","122.305","117.33500000000001","113.890470166561","100.277299895206","97.308","92.30799076336834","100.0","118.75339257692198","96.78980499897936","106.049878601603","108.44944592745648","115.10447454844","120.13312304979","128.039925364414","138.01399467689","106.80540308722","98.7826238787523","87.01145449959715","109.48145814471762","86.63587394860107","90.46239366161895","117.23478367573215","99.5823076923077","115.07629106775272","100.53515233253795","101.51","103.38640973338555","97.94611111111111","85.29129598812395","83.03240238022848","80.98895390924538","83.9412274274298","80.9164352506942","104.351851851852","128.20783485808118","140.70058126122203","139.68382668382668","184.552088123516",""
"Tilapia fish (epiya) fresh","929.305","926.67","924.29","938.095","935.896580155721","928.57","926.67","926.375","910.0","915.0","915.0","1018.18181818182","1018.18181818182","1000.0","1000.0","1000.0","955.4215650620675","994.7206766487774","1000.0","1000.0","1000.0","965.32","982.628277569672","896.31","903.867679140549","888.192","870.0","873.18","833.33","800.0","784.32","805.8833333333333","789.34","734.48","812.637551429659","826.8391421730493","802.59","789.34","809.090909090909","800.2979891947606","823.076923076923","902.3135391271","920.290094140835","933.881274227437",""
"Titus:frozen","737.40909090909","735.49444444444","736.265","733.76476190476","731.651769157086","735.125","743.43","743.725","735.041208791209","785.0","856.43956521739","805.50981425981","1045.5098142598142","902.6125205905286","1008.88585547424","970.8741258741258","1153.8461538461538","908.209551404375","960.5518718869938","972.2882147156372","1028.8232784484658","992.3235710356732","933.6102312430817","900.777115530739","927.163253462277","904.524227311951","900.470965315051","953.550411544977","947.8675","859.868442748878","886.516745415948","942.34","978.2791875408283","990.3738095238097","1040.6508201198135","998.561899261288","975.4762903439546","921.7827786228609","969.3564879156164","1003.41344479275","1059.04313964231","984.7919260626777","1001.9913620210248","1034.5265049566124",""
"Catfish (obokun) fresh","833.59","800.0","836.09","801.25","754.807859651517","800.0","798.25","795.17","786.4231299999999","786.4231299999999","786.4231299999999","802.8868561418643","850.25","900.0","887.383543767673","813.2726375841505","811.5434675750706","852.4899297853788","851.8365833466861","850.0","852.0970202573699","812.02","834.410312233151","812.0","843.4811217333781","800.51","812.3","803.29","810.2","801.29","812.03","807.84","800.877","815.2","810.6138736407742","810.6938177612866","823.01","812.03","797.272727272727","810.7022248747338","806.6683173824869","809.8938328060755","850.0","865.505289799155",""
"Catfish :dried","2063.0","2065.1","2067.2","2100.0","2071.4","2073.5","2000.0","1989.89","1968.0012100000001","2050.0","2040.0","2042.4348318851041","2034.48275862069","2000.0","2157.14285714286","2072.72727272727","2045.5419399501718","2152.94117647059","2076.303989701582","2047.6967135448692","2105.263157894737","2000.0","2062.8833893956216","1950.0","2007.92237876531","1933.33333333333","1923.54","1933.33333333333","1900.0","1833.33333333333","1800.26","1844.5311111111102","1825.14","1785.49","1827.47061210418","1874.0321910891448","1798.59","1783.33333333333","1740.0","1773.799997746394","1766.66666666667","1804.81927710843","1866.66666666667","1900.17811694005",""
"Catfish Smoked","2000.0","2098.7","2100.8","1945.0","2105.0","2000.94","1993.85","1908.47","1887.47683","1887.47683","1887.47683","1998.2751085798284","1998.2751085798284","1944.44444444444","2000.0","1972.405016792838","1962.8598076467713","1975.5968754927756","1975.5017595155073","1952.754678877529","1972.7297114187113","1875.321","1902.10070331111","1900.0","1952.285499257174","1902.3","1905.02","1900.0","1852.03","1785.321","1762.04","1799.7969999999998","1750.0","1760.15","1815.55195773934","1834.9541324542288","1789.11","1786.321","1787.7154999999998","1787.7151374086275","1787.2505458028756","1800.0","1850.0","1898.17455894025",""
"Mackerel : frozen","926.3881818181819","753.9429166666665","734.06","742.0180952380952","789.957751778306","734.46","789.34","719.6700000000001","711.75363","749.9525937025937","738.7345454545455","754.8721933337316","763.85","723.5834535834535","719.3101803367505","715.2390068332098","742.094986367657","752.377175752462","707.8147291305186","713.8693075404155","752.084882166571","676.9698832383888","666.4782388226982","761.061781803256","723.9273227075313","687.9494288264902","705.6302082093874","766.483572025906","793.282105263158","781.223905466228","755.806416625293","771.22","780.113717447","809.717777777778","767.9186557842685","757.4729256250995","782.84275744566","776.256635201708","724.7465437788018","785.817646121994","733.1025408226807","725.336081366772","737.2405138197977","772.21122470439",""
"Groundnut oil: 1 bottle, specify bottle","439.56","488.89","450.0","472.22","503.16","500.0","498.11","501.99","441.3","500.75","500.75","590.0","550.12","650.0","771.4285714285716","783.333333333333","685.225","680.0","650.0","653.333333333333","695.2380952380953","620.0","623.809523809524","566.666666666667","557.393935693446","556.666666666667","544.444444444444","466.666666666667","480.002","445.333333333333","493.333333333333","500.0","524.444444444444","503.334","566.666666666667","573.333333333333","523.333333333333","524.544444444444","560.47619047619","570.333333333333","573.333333333333","566.666666666667","574.666666666667","608.333333333333",""
"Maize grain white sold loose","172.98","156.79","172.43","188.78","211.44","202.92","200.48","198.23","167.5","203.22","203.22","190.736178565043","200.15","198.0","193.048706538941","197.591158096703","196.2854147744792","213.008713765402","225.276087716241","244.290125831512","218.947884012539","202.723244682644","184.489770664907","176.526141973289","168.9655172413793","151.201671891327","136.323007754496","111.99053341722791","129.19","118.57507078572151","115.14884439227365","98.8","118.62139058927302","112.91666666666669","120.81195696247963","113.24892520209623","123.78204008117557","119.71345106298","114.661868390925","135.17597621176762","137.952790682458","169.68522237551937","199.57315770883133","216.740160838029",""
"Maize grain yellow sold loose","170.67","157.97","167.31","188.27","195.7","211.15","204.42","202.07","165.71","211.46","211.46","223.59188271869","240.54","225.0","240.4586250518","253.334584641151","242.074659998497","255.950708250047","238.608327090569","249.473324188346","210.884012539185","205.677790137189","194.311204440515","175.890108578929","163.333333333333","152.626915708812","140.687317824341","111.92718411057415","135.43142857142857","118.55998036538915","118.08279870552049","101.13","119.57950110620706","113.99526315789473","119.98411547746551","118.28129600700123","122.07271358673242","123.143191351292","127.149401726025","134.60473965262784","137.32645841058","172.6427801724138","196.14178515981175","201.56614877188198",""
"Palm oil: 1 bottle,specify bottle","512.03","524.07","542.85","483.49","468.57","461.75","471.18","507.5","499.8","462.44","462.44","509.5238095238095","437.037037037037","449.1228070175439","437.037037037037","426.66666666666663","408.3333333333333","422.4561403508772","425.5072463768116","454.54545454545456","457.7777777777779","455.55555555555554","445.61403508771934","425.9259259259259","411.11111111111114","407.843137254902","399.1111111111111","424.66666666666663","396.697619047619","434.0000000000001","421.9607843137256","398.94","414.2857142857143","433.33450000000005","421.05263157894734","412.5","413.33333333333337","384.1269841269841","355.55555555555554","386.6666666666667","396.49122807017534","399.1111111111111","491.1111111111111","503.333333333333",""
"Plantain(ripe)","223.57","257.51","280.7","277.52","270.0","261.46","266.31","281.18","235.82","261.85","262.508095238095","244.129237902057","247.96536796536796","194.584651059495","186.02847118687885","206.98900404221538","240.52754486826143","225.18065317673538","227.97857828833","235.038168531743","245.687361071976","206.72775664098282","203.1561280241097","212.74839520950837","227.586206896552","213.196883315534","198.217112106001","153.26973740644667","195.10714285714286","158.267298633678","159.690388498861","203.9","187.250250683391","183.88809523809522","158.64877258124133","159.36346129360834","155.77646660303867","154.575821781704","205.58096595135984","215.597926526933","189.3765613377682","199.11055447820155","248.55869964167377","264.91459419048",""
"Plantain(unripe)","145.5","125.76","147.64","154.48","148.83","155.0","176.0","162.24","152.61","155.23","155.501052631579","199.76352450067844","227.62963739344167","205.0","181.4101043511614","213.17786432871304","235.679012345679","226.90784129128713","235.370906132704","238.825621416658","233.85123663711394","184.35845479859927","170.145999034028","201.1235543248787","211.4818724647741","223.350579119315","230.07165184113","242.127849302181","206.156666666667","207.693026595669","185.02642639642684","189.22","175.209145000305","172.34454545454545","163.24125839078553","155.75262749040093","133.08380495155163","150.899832414386","205.66609202692945","210.472350230415","168.06218791532626","167.38030813912127","235.88816523182993","292.875736803496",""
"Vegetable oil:1 bottle,specify bottle","546.39","559.25","571.87","591.82","601.9","633.4","627.01","630.83","553.33","634.35","634.45","671.7948717948718","600.0","575.4385964912282","577.037037037037","593.9393939393939","608.848718582448","597.8947368421053","575.8730158730158","560.30303030303","584.313725490196","564.9122807017544","575.438596491228","478.823529411765","466.666666666667","468.627450980392","445.111111111111","406.666666666667","389.9985","460.0","445.098039215686","470.87","472.222222222222","500.604090909091","526.666666666667","560.0","528.421052631579","529.523809523809","595.2380952380952","604.444444444444","635.2941176470588","631.1111111111111","658.3333333333334","674.074074074074",""
"Wheat flour: prepacked (golden penny 2kg)","641.49","625.0","629.16","625.75","730.26","622.5","631.25","652.08","623.79","623.43","623.83","633.3333333333334","633.3333333333334","619.2307692307693","638.4615384615385","646.6666666666666","638.1894193107506","636.923076923077","669.2307692307693","674.176470588235","653.3333333333334","657.1428571428571","620.0","626.6666666666666","642.5531960825069","628.5714285714286","646.6666666666666","644.1176470588235","641.6666666666666","637.5","637.22","636.11","632.1428571428571","639.4736842105264","640.0","633.3333333333334","634.375","634.6153846153846","620.8333333333334","630.0","673.076923076923","703.5714285714286","690.0","668.75",""
