"ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"Chicken Wings","1150.565","1112.5","1114.1414141414143","1050.0","1108.63636363636","1188.888888888889","1148.7626262626245","1187.5","1165.70247933884","1075.55","1092.142857142857","1063.29365079365","1050.0","1067.46031746032","1069.23076923077","1030.76923076923","1000.0","1004.5454545454545","1028.57142857143","1107.69230769231","1117.85714285714","1153.84615384615","1175.0","1134.12698412698","1121.42857142857","1187.5","1121.42857142857","1185.71428571429","1153.57142857143","1096.53846153846","1050.0","1091.9","1067.5","1090.90909090909","1183.33","1205.0","1215.0","1236.36363636364","1261.11111111111","1300.0","1302.57364281","1327.27272727273","1366.66666666667","1400.0",""
"Evaporated tinned milk carnation 170g","148.34","150.0","140.0","140.0","145.0","156.66666666666666","150.0","154.0","177.5","175.0","175.0","175.0","176.333333333333","165.0","154.0","155.0","150.0","154.28571428571428","158.52","150.0","156.666666666667","150.0","145.0","145.58234","150.0","148.0","150.0","146.66666666666666","148.66666666666666","143.33333333333334","153.33333333333334","148.33","145.0","155.0","153.33","154.17426","150.0","153.1873525","140.0","145.0","153.0","150.0","155.74125","158.0",""
"Evaporated tinned milk(peak), 170g","170.785","154.75","149.23076923076923","201.78571428571428","209.285714285714","196.15384615384616","196.66666666666666","195.0","211.25","212.222222222222","212.222222222222","211.647058823529","210.0","182.14285714285714","175.0","180.571428571429","180.153846153846","190.0","189.0","184.66666666666666","183.75","175.33333333333334","180.941176470588","189.41176470588235","188.66666666666666","198.947368421053","188.66666666666666","179.41176470588235","181.25","185.0","183.125","181.76","180.58823529411765","185.33333333333334","182.0","185.0","183.33333333333334","184.25","180.55555555555554","192.823529411765","200.78571428571428","197.777777777778","200.068181818182","199.738714090287",""
"Frozen chicken","1448.055","1730.0","1740.0","1777.77777777778","1760.0","1727.2727272727273","1743.6363636363635","1791.6666666666667","1791.8279166666666","1813.33333333333","1745.0","1627.2727272727273","1625.0","1592.857142857143","1515.3846153846155","1549.28571428571","1533.33333333333","1540.2314","1576.923076923077","1520.8333333333333","1490.76923076923","1523.07692307692","1600.0","1618.75","1700.0","1781.25","1700.0","1728.57142857143","1753.33333333333","1805.71428571429","1807.16666666667","1836.11","1957.14285714286","1963.33333333333","1963.64","1950.0","1977.2727272727273","1926.42857142857","1876.923076923077","1808.33333333333","1837.5","1839.6","1902.74334420709","1962.94326241135",""
"Gari white,sold loose","256.812","271.66642857142847","297.7564102564103","308.20512820512823","318.259353741497","320.888888888889","319.574121315193","348.690625","334.183336170696","273.736979166667","270.850555555556","260.540922619048","260.076923076923","200.928104575163","232.276910764306","208.083778966132","209.512128962257","196.121517586301","188.3986928104575","179.466230936819","176.15950226244345","175.386500754148","183.791666666667","189.68398306068","178.49037114845936","191.485082669431","178.49037114845936","179.53027364792075","181.99902465356763","180.40913335030982","204.53272217978108","184.46","180.75028419856005","185.534545454546","190.0","197.83","198.76994275971","207.045666751549","218.5956200662083","305.58069381598796","305.634920634921","308.828898225957","323.83116883116884","304.0216086434574",""
"Gari yellow,sold loose","286.68600000000004","282.21299999999997","316.66666666666663","327.70833333333337","328.416950113379","350.00000000000006","339.2084750566895","440.195882352941","392.057416267943","292.222222222222","289.628333333333","273.888888888889","268.666666666667","212.3529411764706","241.011351909185","225.518207282913","228.302696078431","245.663833715304","206.862745098039","174.71677559912854","177.734375","180.401000264971","216.845588235294","220.772510361611","210.03824606765784","250.67575158405612","210.03824606765784","190.128007085187","215.22006270113968","207.30570874183","214.475201845444","208.61","206.707291435844","208.705","215.88","224.69","251.6956083132554","259.7174163783161","254.76384182266537","276.608569353667","295.52380952381","310.4609204793028","348.464942226891","328.6439215",""
"Mudfish (aro) fresh","1104.7616666666668","1254.1666666666601","1160.6575963718822","980.181245074862","972.0071119706322","977.3301013560755","950.8352146992422","1177.9927272727273","1201.7628205128206","1265.41001993176","1274.47333333333","1260.22151060894","1288.56074481074","1160.49693585925","1062.3885801460171","1115.3089295982","1070.2408886715168","1004.9057464274854","1095.4439670605084","1083.16631130064","1016.83244916004","1088.8621794871797","1015.12654012654","1166.21458784183","1129.9498746867168","1091.44062078272","1129.9498746867168","1158.9086517347387","1152.98333333333","1094.58398744113","1087.23375390042","1050.44","1084.33235867446","1058.30571428571","1101.86","1083.85","1062.03314659197","998.664437958556","1059.6066631780918","1074.4505494505493","1042.6557569414713","952.7106676003735","1005.85552093015","1022.72350034768",""
"Mudfish : dried","1521.46125","2091.667","2006.1253561254","1951.6883116883116","1982.70095917155","1966.39183209516","1775.53147880052","1527.895","1677.614709851552","1735.73300389338","1719.16583333333","1714.01962694516","1777.7777777777778","1660.4761341437136","1889.86671223513","1708.80447235526","1718.5364780852979","1651.6754850088182","1756.008668242711","1750.5922796554","1820.21977580512","2045.273948206096","1981.11927066794","1976.498590440855","2048.1481481481483","1989.39734703628","2048.1481481481483","2174.37614919884","2139.674","2090.31535544604","2057.50059227671","1998.91","1972.01375747545","1962.49833333333","1919.88","1918.41","1954.98817966903","1906.52798463744","1863.095238095238","1908.57142857143","1987.84799407219","1925.67669876094","1986.27734344152","1998.05400732345",""
"Onion bulb","332.45500000000004","256.9011666666665","316.14774114774116","281.175044091711","281.050061050061","298.541686233994","250.394548965496","260.912","271.3541666666667","266.1262078395163","289.721","286.262088382648","244.51465493238726","280.98595848595846","255.788787707294","276.4512394104929","264.03699853051","268.444837990293","292.763307928939","310.446939663062","313.7733913009648","312.8439153439154","324.78792680786535","325.8223684210526","344.03551287422255","304.23393292238796","314.035512874223","332.71841397849465","323.75584316233204","311.95640671727625","331.254723602199","335.18","326.02972349456","286.5375","300.3","305.07","300.933131283976","280.831364480005","270.60842069728017","235.80595089930642","245.77550270079007","300.885241301908","312.476572447161","307.6528640441683",""
"Rice agric sold loose","356.55125","291.664999999999","337.794871794872","358.46153846153845","393.23232323232327","400.55555555555554","402.22222222222223","385.171","377.77777777777777","374.0740740740741","359.377142857143","352.839506172839","384.14285714285717","378.7654320987655","370.0","365.92592592592587","373.33333333333337","349.93939393939394","336.507936507937","392.5","355.11111111111114","397.6068376068376","413.20987654321","392.44444444444446","394.2857142857143","371.900826446281","374.285714285714","373.33333333333326","374.54545454545456","385.45454545454544","368.88888888888886","381.08","387.555555555555","400.271111111111","503.89","504.0","500.253798","485.353535353535","426.4957264957265","478.0","482.263518","500.746352413019","510.0","515.868599485621",""
"Rice local sold loose","285.4","315.99875","342.47205785667325","309.2570677186062","319.81481481481484","321.777777777778","344.8412698412698","308.04375","299.666666666667","297.712418300654","284.498","278.43137254901967","271.8181818181818","289.04761904761904","299.5138888888889","306.85185185185185","290.9259259259259","307.17543326239","298.259259259259","268.7723387723388","268.95833333333337","288.33333333333337","303.8562091503268","316.18055555555554","305.8119658119658","338.91975308641975","325.811965811966","307.361111111111","296.964","289.9291465378422","283.19444444444446","280.05","300.277777777778","345.27687499999996","357.28","358.0","332.735042735043","318.16993464052285","315.29411764705884","394.375","398.0142764","402.235588972431","433.125","434.027777777778",""
"Rice Medium Grained","361.15666666666664","405.655","414.43223443223445","356.64957264957263","360.1587301587302","373.015873015873","336.29629629629625","337.59777777777776","338.33333333333337","329.48717948718","320.187777777778","320.740740740741","350.3703703703704","327.27272727272725","346.6666666666667","328.39506172839504","340.0","329.157798723016","324.111111111111","349.6296296296296","333.2478632478633","346.2393162393163","376.5079365079365","374.01709401709405","369.3827160493827","359.5959595959596","369.3827160493827","369.6969696969697","354.5677777777778","344.44444444444446","344.0","338.51","315.5555555555556","351.082","466.9","476.0","446.3492063492063","415.0","432.72727272727275","453.3333333333333","460.1523875","480.0","491.25","494.938271604938",""
"Rice,imported high quality sold loose","420.13800000000003","431.76800000000003","428.836291913215","390.64713064713067","392.666666666667","396.837606837607","385.984126984127","377.0325","401.1111111111111","390.9941520467836","387.41","386.358024691358","397.06878306878303","392.2962962962963","400.4938271604938","384.44444444444446","391.031746031746","394.0692640692641","379.703703703704","394.222222222222","386.875","404.583333333333","412.54901960784315","429.1503267973856","414.2063492063492","408.25252525252523","414.2063492063492","417.703081232493","412.07399999999996","396.8888888888889","400.3769841269841","415.75","432.986111111111","455.278125","561.19","557.44","543.452380952381","523.7847222222222","487.6902356902357","586.9230769230769","596.666666666667","599.431045145331","603.02380952381","605.343137254902",""
"Tomato","269.145","228.4466666666665","298.014381191073","299.256313861577","324.708994708995","437.080867850099","435.66856389224813","514.7786666666666","433.554428143071","417.381425353903","402.082631578947","401.950348766958","359.2328042328042","340.91622973975916","313.33192183756097","346.428571428571","347.4531024531","354.897945449127","419.980477039301","420.402455206377","343.165074415074","372.645502645503","341.4420995671","352.117673992674","303.026032669917","352.289845600542","303.026032669917","398.6263736263736","339.2420711416874","243.838013838014","229.505262249828","275.89","287.45449702913","311.840625","384.79","365.61","349.80977639437566","344.68948663995104","349.74457675288704","440.81478605935126","448.363567440963","509.7527396579676","523.994991171065","521.980158730159",""
"Yam tuber","176.311","182.217125","228.577547911308","272.788654582133","318.649368973708","327.002121090876","346.49803515348816","384.440666666667","281.166936354432","179.332535981517","174.0525","163.491879907838","169.512602588125","170.63930136297978","166.55138814399191","200.012308128225","185.72041637080858","180.794581762324","161.45660438596","174.59180446641994","154.627613736133","160.566882073556","203.58524707404538","190.553541472233","210.9499755134964","229.14314914238","210.9499755134964","248.9616996528982","225.00119995556776","205.389008958377","185.53246152980196","200.0","173.773771714956","168.72266666666664","186.06","180.64","178.577539330414","205.465258837015","170.99853409377224","236.7024639487953","281.579704867272","235.8793433678235","236.45226523657897","243.78489634868419",""
"Dried Fish Sardine","1397.22666666666","1382.57791666666","1377.255","1358.12055555555","1397.985557928","1373.19","1382.6","1382.23","1318.48571379557","1348.96206734442","1254.03","1248.03571428571","1384.33048433048","1337.9429212762543","1348.61111111111","1355.55555555556","1332.82828282828","1382.905982905983","1301.24661297607","1372.22222222222","1330.87121212121","1260.452610996089","1179.5918367346937","1259.6119929453262","1301.05158730159","1284.61436711437","1281.05158730159","1361.75213675214","1321.06285714286","1386.14672364672","1388.29503829504","1401.42","1435.58897243108","1478.73625","1509.64","1509.26","1498.33333333333","1475.07936507936","1412.69841269841","1503.125","1551.02040816327","1633.33333333333","1635.32543452163","1591.30952380952",""
"Iced Sardine","902.205","918.75","898.875","894.44866666667","928.36320058879","930.34","939.385","932.38","895.858585858586","898.5808929219204","838.7562499999999","821.773091773092","814.810924369748","903.8632119514473","1074.242424242424","941.16489571035","989.6694214876032","962.3104168558713","937.820212433615","930.3513071895426","904.2213370821618","934.7541347541347","929.2395104895104","869.6649029982362","900.897820525728","872.9678956719772","958.8978205257276","1055.47138047138","996.161111111111","968.6868686868687","897.206844081844","861.69","923.100739192693","928.3219999999999","1077.63","1066.41","1061.111111111111","1061.03658008658","1011.79797979798","1084.72222222222","1125.09746588694","1129.20779220779","1131.68545356951","1085.11904761904",""
"Irish potato","225.551666666667","223.75","228.515","228.395555555556","232.919732535251","234.705","233.82","240.835","238.525013807272","235.295167712475","236.538461538462","233.611111111111","328.491898198596","318.4537684537685","329.090909090909","349.983344437042","334.68364524660325","349.388711081681","332.6995444642503","300.886134067952","342.31109799291613","356.43939393939394","366.5110930735931","373.4375","388.33333333333337","340.4166666666667","388.33333333333337","401.363636363636","381.3925","354.6875","307.222222222222","363.33","329.022988505747","375.0","385.71","400.0","385.7142857142857","390.0","403.636363636364","435.0","500.148148148148","490.34965034965","484.761904761905","456.25",""
"Sweet potato","127.046666666667","126.518333333333","128.71","128.92","131.8529052843459","131.575","132.745","131.24","128.641903411489","122.460460076559","120.862","120.77099713101","122.66200466200466","132.640535209862","172.935033902776","204.044758411511","190.13654630817","124.21171069495378","160.574637565519","156.1003666155796","132.101198633833","143.78385248127083","156.217534334359","142.5432064083194","143.68882724145882","121.60801088901256","123.688827241459","196.45970757439457","165.400714285714","127.03071657802208","173.255714144348","124.05","157.199997752341","150.780769230769","124.92","114.31","117.08014931333","98.4047085811792","96.06627458189959","101.23105380458323","117.75623069740719","123.38417982277632","123.68861715126083","118.64658509038962",""
"Tilapia fish (epiya) fresh","898.015","894.285","895.115","876.9755555555556","881.55732603596","885.58","888.585","881.53","871.44688644689","888.9688124748332","888.789688124748","872.917029933159","988.97342995169","1027.410028338821","1075.8776338735852","1161.59121739033","1065.1341856669271","1100.0","976.3865044225577","1039.0848568267922","1004.54382954383","1070.040095040095","1010.8921790532867","1130.0477423673872","1169.87433862434","1155.06624033261","1269.8743386243386","1273.84438009438","1237.04777777778","1169.763958814772","1128.17842028719","1154.03","1111.36521136521","1139.59666666667","1154.21","1194.44","1200.3641892","1168.54943178472","1135.04966504967","1157.28289888112","1182.12729536259","1183.42760180995","1121.77502579979","1050.803665442955",""
"Titus:frozen","764.335","769.167","769.075","770.780833333333","773.97906713305","776.71","777.51","783.84","766.836141571253","887.563961988304","925.0","918.021710625066","1079.4838135535708","969.796959991667","893.0804664633198","963.79832281714","1061.2431036721919","977.0215469228629","984.3679138321995","1042.0075772771424","1045.71478058873","1003.2906464021015","995.160853874863","989.628687732403","1003.4536891679747","971.63346132171","1003.4536891679747","1087.48793345068","1016.5071932770849","981.61495367378","991.8201632123491","1001.07","1049.25787868943","1039.0376923076922","1175.02","1140.73","1140.216282635586","1095.057602429482","1114.406386336211","1204.74819538516","1253.24804020456","1310.27585290289","1372.31325533099","1354.42621816168",""
"Catfish (obokun) fresh","815.0","818.046904761905","821.09380952381","824.140714285715","827.18761904762","825.02","822.85238095238","820.68476190476","811.6572295238076","868.77341591157","877.0","869.43465671681","923.74368640452","1215.60636333364","1099.1554523907464","1171.949355094829","1105.9804544539404","1153.8120067067434","1114.022578728461","1210.9700248600482","1287.46142977064","1305.93439561617","1259.03137014855","1114.4575867613905","1185.20710059172","1209.38678605345","1285.207100591716","1295.34236729639","1243.785838633319","1186.00487337014","1170.606095937661","1207.38","1212.80754562456","1247.05","1233.96","1257.38","1192.51878868258","1181.802692587","1122.25108225108","1202.6188753775","1261.83216783216","1264.01914012369","1245.42294959942","1192.16010476728",""
"Catfish :dried","1929.75416666665","1939.1983333333","1948.64249999995","1958.0866666666","1955.0","1951.9133333334","1948.8266666668","1945.7400000002","1924.336860000198","2061.6390816390817","2114.29818181818","2032.56844506845","2210.06634977223","1986.25770821278","1821.0459273168306","1992.0816474738","1985.90951532128","1928.99877899878","1893.69315325198","1782.33086027204","1809.27999156652","1914.27180299729","2016.76587301587","1976.55213858593","1982.77777777778","1939.53997576992","2062.77777777778","1930.96273291925","1979.0145660611824","1896.38816738817","1858.00865800866","1888.76","1890.35541261247","1839.46090909091","1897.81","1899.9","1840.5088133557","1793.85897918507","1757.53385503386","1787.62626262626","1831.98304963011","1743.7708855472","1719.85979663611","1787.61155917631",""
"Catfish Smoked","2010.0","2008.015","2008.42","2008.0","2007.58","2007.16","2006.74","2006.32","1984.25048","1994.88390397481","1923.08","1885.81048581049","1690.81632653061","1546.84152512393","1591.3194444444446","1551.96078431373","1565.92712842713","1569.4899561786","1496.70692431562","1572.37607686753","1558.8920981074361","1573.2219169719172","1499.3451226644504","1550.60559881532","1538.88888888889","1611.111111111111","1708.88888888889","1787.93650793651","1720.84264389","1689.5652173913","1642.85714285714","1650.0","1616.66666666667","1677.14","1710.0","1725.853421","1707.9004329004329","1755.132576","1696.66666666666","1793.77949377949","1809.59183673469","1739.42307692308","1697.30158730159","1667.87749287749",""
"Mackerel : frozen","828.94","830.92","832.9","834.88","836.86","873.24","855.0","854.029","844.634681","909.4582366681814","971.205882352941","966.899030177719","1095.9778121775","927.4720871149442","981.1706349206349","989.6669038053682","1013.7113960325005","981.0845816370677","1029.4187163752383","947.7577190343148","980.946410891766","992.8210507157876","1022.4145212338","965.973404279856","967.681008075745","952.7602795869052","767.681008075745","806.266674011035","873.5972424373575","896.64426331093","855.97077847078","897.44","915.182145182145","991.1425","975.87","988.52","955.06310658485","935.423735423735","963.32919841692","992.51700680272","1049.40703394267","1078.3869750305066","1133.26702369799","1197.1782882635594",""
"Groundnut oil: 1 bottle, specify bottle","492.39","460.0","500.0","500.0","507.84","496.66","500.0","500.0","494.25","497.4","497.554","494.444444444444","507.777777777778","693.3333333333333","725.925925925926","683.333333333333","675.0","691.666666666667","677.7777777777777","687.380952380952","688.8888888888888","650.0","706.6666666666667","683.3333333333334","702.222222222222","695.2380952381","722.222222222222","711.111111111111","771.4271428571428","755.5555555555557","708.3333333333335","748.88","776.190476190476","755.5533333333333","800.0","809.52","780.0","792.5925925925926","775.7575757575756","825.0000000000001","901.2380952381","879.166666666667","902.513284","922.222222222222",""
"Maize grain white sold loose","234.56","214.91","220.29","234.21","261.01","224.33","240.4","242.39","222.99","224.66","224.66","222.845156369184","223.70370370370367","215.92477570738438","218.11257309941","212.7501725327812","213.30360460795242","225.369415880694","220.222222222222","216.883040935673","208.13556763285027","228.69112318840575","201.29629629629628","201.9855847477331","213.57142857142858","223.19603356216626","213.57142857142858","200.47660362079938","206.59249999999997","224.21195652173913","221.35212418300654","212.99","253.902411539328","245.749375","217.17","219.33","200.51282051282","219.83695652173913","206.57857345836885","236.1834457102999","238.09523809523807","237.12315906823915","278.9518372127068","241.69839916642988",""
"Maize grain yellow sold loose","240.63","227.68","228.85","230.36","267.15","227.96","238.31","242.46","223.51","228.3","228.3","222.818035426731","225.555555555556","224.56682769726245","231.345029239766","216.7270531400966","202.6409017713365","224.44017128985624","208.63247863247867","211.846003898635","213.76056763285027","228.99305555555551","190.79023935002192","207.68968456947997","220.17094017094016","230.17334470019892","220.17094017094016","211.5645786338134","228.43249999999995","219.89302967563836","224.61582286277408","220.03","218.71647509578543","192.479333333333","218.86","209.04","204.35897435897","224.100596760443","216.92646388475302","237.4906352527836","240.662337662338","236.675663517769","242.99379666227492","249.7258836645026",""
"Palm oil: 1 bottle,specify bottle","400.0","428.57","425.18","448.89","488.76","490.63","502.0","500.0","423.06","491.36","491.5836","483.703703703704","493.33333333333337","526.666666666667","504.074074074074","556.666666666667","549.619047619048","583.333333333333","608.8888888888889","580.0","499.7996794871794","474.99999999999994","465.0980392156863","502.74509803921563","498.111111111111","473.6842105263159","471.1111111111111","503.137254901961","486.5109219126248","421.666666666667","402.5","448.14","429.166666666667","452.50125","450.0","440.0","442.3076923076924","427.4509803921569","415.6862745098039","482.3529411764706","492.222222222222","502.22222222222223","551.8589743589745","498.549019607843",""
"Plantain(ripe)","224.56","252.53","246.33","240.0","233.4","234.47","251.11","250.0","223.74","234.82","235.937222222222","227.396779453287","236.85043906103","248.649178787599","252.642283524636","243.716816190603","246.17198825051","254.923820141211","228.041353186378","213.4536591227242","244.429014026707","215.48","216.8003147716166","192.9244406527962","197.25616668322425","191.2324790990919","197.25616668322425","221.356097070668","232.3733333333333","238.30220844463548","203.87091458608","234.5","244.07218210496976","217.10875","202.56","195.26","201.587612425278","171.00869946109336","190.5820933945934","206.9664616539616","215.52160041374623","228.76010784711153","240.07051076356","234.046324046324",""
"Plantain(unripe)","219.13","214.56","217.78","219.72","250.17","225.03","234.38","281.1","218.95","225.36","220.6255555555555","213.7378145062193","235.193132450129","140.243788565628","164.1793477683451","180.770485739333","189.77311415329","196.98865288151","200.207518099849","208.8767593487935","231.89998133703992","200.35","186.86869710608303","200.16402983500876","185.65587618528792","184.51350347276113","185.65587618528792","203.744654851822","222.56375","228.52044641860272","206.315465580171","236.77","221.00140876879206","205.7166666666667","204.99","192.99","240.306344684683","188.480563229894","218.060258096025","193.27407353590402","195.505423968095","200.068410278267","210.990022783961","208.398366339543",""
"Vegetable oil:1 bottle,specify bottle","458.03","475.24","473.11","465.55","502.68","522.86","537.03","553.7","457.54","523.64","523.7864","519.166666666667","555.5555555555555","542.2222222222222","499.9999999999999","625.6410256410256","598.571428571429","611.1111111111112","605.555555555555","585.555555555556","547.65625","547.6190476190476","537.2549019607843","524.4444444444445","528.5714285714286","515.7894736842104","528.5714285714286","533.3333333333333","526.5664160401002","542.2222222222222","511.1111111111111","515.55","491.66666666666663","511.665625","511.11","524.44","513.8888888888888","529.4117647058823","511.111111111111","562.5","565.0","551.578947368421","571.634615384615","556.8627450980393",""
"Wheat flour: prepacked (golden penny 2kg)","643.0","667.25","660.0","709.44","719.16","719.16","727.5","715.0","656.52","720.23","720.23","682.5","690.0","676.6666666666666","670.5882352941177","646.4285714285714","667.8571428571429","670.0","646.4285714285714","646.6666666666666","650.0","682.1428571428571","683.529411764706","686.9230769230769","683.571428571429","685.2941176470588","683.571428571429","679.375","677.7777777777778","673.3333333333334","629.375","650.58","663.3333333333334","654.0","687.5","700.29","715.3846153846154","707.5","700.0","728.5714285714286","740.0","746.875","756.25","756.6666666666666",""
