"ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"Chicken Wings","945.74","950.0","800.0","850.0","833.45","840.0","836.725","825.0","835.0","825.0","860.0","860.8936166773781","870.0","850.0","725.0","775.0","755.5555555555555","766.666666666667","780.0","808.333333333333","838.095238095238","766.666666666667","800.0","777.31","800.0","720.0","710.0","750.31","720.0","700.0","689.49","700.0","691.03","685.23","650.0","620.0","622.10101010101","600.0","553.0612244897959","600.0","550.0","600.0","630.0","625.0",""
"Evaporated tinned milk carnation 170g","134.45499999999998","148.5","145.0","148.75","151.8181818181818","153.57142857142858","154.72222222222223","161.33333333333334","170.9090909090909","161.33333333333334","165.0","146.0","150.66666666666666","151.11111111111111","144.54545454545453","148.88888888888889","151.8181818181818","160.0","165.454545454545","152.0","165.0","160.0","160.0","137.77777777777777","137.77777777777777","140.0","148.0","145.0","165.0","155.0","155.63","135.45","145.454545454545","157.94117647058823","134.28571428571428","142.22222222222223","140.0","147.5","137.14285714285714","162.5","158.75","154.285714285714","160.0","157.857142857143",""
"Evaporated tinned milk(peak), 170g","152.80333333333334","169.910714285714","165.555555555556","196.47058823529412","197.555555555556","197.25","189.0","191.5","215.52631578947367","191.5","185.625","175.83333333333334","183.68421052631578","182.77777777777777","172.35294117647058","180.58823529411765","179.33333333333334","180.52631578947367","180.52631578947367","182.72727272727272","181.578947368421","180.52631578947367","180.52631578947367","186.315789473684","182.631578947368","190.555555555556","185.263157894737","184.166666666667","194.166666666667","190.166666666667","194.166666666667","205.23","197.619047619048","192.03","150.9090909090909","149.28571428571428","155.2941176470588","160.0","166.52173913043478","192.307692307692","185.714285714286","178.461538461538","187.142857142857","182.352941176471",""
"Frozen chicken","1340.52","1300.0","1500.0","1600.0","1520.0","1510.0","1664.2857142857142","1616.6666666666667","1612.5","1616.6666666666667","1418.1818181818182","1425.0","1470.0","1457.142857142857","1483.3333333333333","1457.7","1520.0","1660.0","1683.33333333333","1702.5","1600.0","1660.0","1660.0","1587.5","1587.5","1640.0","1652.22222222222","1766.66666666667","1800.66666666667","1879.66666666667","1896.66666666667","1860.0","1900.0","2166.66666666667","2150.0","2128.57142857143","2145.71428571429","2140.0","2180.0","2185.0","2150.0","2175.0","2192.0","2173.33333333333",""
"Gari white,sold loose","214.85500000000002","204.81875","222.5249287749288","237.62117699798858","221.39593045843","239.878558547289","249.505502914594","315.50750000000005","317.865078949349","273.5074074074074","212.01263157894735","233.74485596707817","225.34612794612798","202.57699805068228","196.57359924026596","193.5925672767778","212.172839506173","224.565901934323","224.98065677013","230.780108780109","258.4224839488","224.565901934323","224.565901934323","185.848305134019","185.848305134019","174.897312027747","160.40829540829543","153.06878306878306","161.058571428571","153.06878306878303","153.06878306878303","140.82","140.82565582565584","142.66222222222223","146.22652479795335","139.9126059126059","159.8622401042614","147.40126929113163","151.71075837742507","155.666128743052","153.274318274318","158.098765432099","191.3003663003663","192.659069325736",""
"Gari yellow,sold loose","202.749","211.143846153846","234.725783475784","234.44104908778823","233.252314814815","244.479960167449","258.809913283598","326.1005263157895","333.575807290978","294.6578947368421","278.682","235.64814814814815","253.18294051627385","224.42701525054468","194.10088821853535","203.575541082956","227.795603089721","230.126133126133","225.822362690586","229.393791393791","259.282072130369","233.126133126133","203.1261331261331","179.945535945536","179.945535945536","164.20717694459114","163.885003885004","148.09216424601038","154.009230769231","144.009324009324","143.67","142.92","142.92354030449272","147.6885","148.70699101468333","139.1394485144485","168.4269434269434","159.12883412883411","153.41820987654322","164.961648038571","158.488129154796","160.308641975309","199.27191042575657","182.042398143931",""
"Mudfish (aro) fresh","964.72","941.66666666667","1060.0","989.583333333333","1039.39393939394","1177.77777777778","1121.3333333333333","1211.5384615384614","1281.81818181818","1211.5384615384614","1230.0","1255.5555555555557","1250.0","1209.090909090909","1230.7692307692307","1233.3333333333333","1266.6666666666667","1192.5","1150.0","1216.6666666666667","1163.6363636363637","1012.5","1105.8333333333333","1001.46853146853","1065.38461538462","956.34782608696","942.85714285714","933.33333333333","903.33333333333","933.33333333333","893.33333333333","901.53","911.53846153846","881.81818181818","911.11111111111","936.66666666667","938.88888888889","983.33333333333","1014.28571428571","1050.0","1022.22222222222","1079.16666666667","1058.33333333333","1072.72727272727",""
"Mudfish : dried","1419.94","1440.0","1426.62337662338","1833.9285714285713","1819.88304093567","1838.88888888889","1841.66666666667","1670.83333333333","1700.0","1770.83333333333","1541.503333333333","1600.0","1635.71428571429","1533.3333333333333","1310.8852755194218","1412.5","1433.33333333333","1455.75757575758","1460.6353119627456","1464.93506493506","1361.46076146076","1401.111111111111","1366.063492063492","1496.8031968032","1500.0","1413.6363636363637","1420.47619047619","1437.5","1437.5","1375.0","1387.5","1403.07","1373.07692307692","1381.81818181818","1348.33333333333","1362.5","1382.4175824175825","1425.0","1454.60030165913","1505.0","1433.51851851852","1453.97727272727","1450.0","1455.0",""
"Onion bulb","251.022","258.821696428571","263.823529411765","190.876906318083","185.392857142857","176.8881118881119","178.125","189.804117647059","175.337837837838","139.80392156862743","155.76923076923077","223.33333333333334","207.719298245614","198.5","163.636363636364","155.04653831442053","175.5668016194332","187.592592592593","197.07","196.491228070175","209.171717171717","179.25925925925924","207.592592592593","156.6580478345184","160.04901960784312","182.4561403508772","170.0","163.69514472455649","145.83333333333","120.277777777778","136.944444444444","159.78","161.825396825397","200.703529411765","218.5185185185185","196.833721833722","201.7543859649123","174.7566574839302","168.26666666666668","176.5873015873016","174.68137254901958","193.33333333333334","186.7948717948718","184.693950602553",""
"Rice agric sold loose","269.45500000000004","270.015454545455","275.21077283372364","283.6136409633678","308.3333333333333","301.703632272581","303.876366120219","343.475882352941","360.786885245902","310.7296689167471","283.38875","258.3333333333333","233.8233151183971","245.0","261.2232030264817","284.08839167035893","294.6156648451731","262.77777777777777","245.57911171371052","266.959220846809","244.90077653149268","262.77777777777777","262.77777777777777","265.6605082834591","254.54939717234797","247.896567051011","251.309523809524","280.3669008587041","319.88153846153847","300.366900858704","303.984867591425","296.07","300.970996216898","303.502857142857","327.270458071915","343.660968660969","301.8287037037037","373.19644532759287","366.049382716049","373.93080993081","359.047619047619","342.5465838509317","365.3679653679653","385.6225749559083",""
"Rice local sold loose","234.33214285714286","313.684505494505","315.487764550265","275.277898246933","288.703703703704","291.069958847737","287.719298245614","314.628125","373.4408371727562","285.46331533524153","279.4212","245.753968253968","230.23770973679893","237.47733337415107","227.69449808492087","236.12959595279258","236.4180031134302","226.99606848912407","216.0011933923749","219.29721736903633","220.56723599121267","226.99606848912407","226.99606848912407","205.80167403937898","205.80167403937898","211.1877654287521","225.055555555556","246.5718233779285","279.9033333333333","246.5718233779285","253.22986792743714","212.36","245.36","254.1325","258.7872185911402","229.42708333333331","235.77671378629","261.47602759068633","279.875283446712","268.4845049130763","266.809116809117","254.490740740741","255.441595441595","271.767818238407",""
"Rice Medium Grained","265.18","322.91624999999954","318.690476190476","246.21596721106854","257.4074074074074","258.71428571428567","244.166666666667","293.637777777778","307.548790007806","300.081360048573","289.698181818182","255.714285714286","232.31571317051413","245.0","237.7231329690346","247.5757575757576","296.3333333333333","306.666666666667","326.143039591315","333.290043290043","330.952380952381","236.66666666666666","236.66666666666666","247.5658221559861","247.5658221559861","288.09523809523813","298.6111111111111","301.6051912568306","301.605","301.6051912568306","321.605191256831","309.44","311.25","344.18","330.283224400871","343.942268771504","401.24620522161507","416.580796252927","396.934523809524","381.068783068783","383.345091122869","373.703703703704","381.746031746032","385.232804232804",""
"Rice,imported high quality sold loose","334.9141666666667","351.81879807692246","345.9259259259259","336.2463256907701","348.0088797814207","351.060109289617","344.393939393939","330.74","334.333333333333","323.3333333333333","323.3333333333333","302.5641025641026","307.33333333333337","317.545977011494","307.962962962963","313.015739893014","331.875","355.964912280702","367.635467980296","394.117063492063","390.596606458675","305.9649122807018","305.9649122807018","285.1515151515152","285.1515151515152","273.3164983164984","289.848484848485","302.911877394636","313.834285714286","322.911877394636","375.738916256158","356.66","333.55555555555554","348.8509090909091","348.2352941176471","358.10185185185185","358.6206896551724","337.87606196901555","350.1282051282051","395.59523809523813","380.75","384.875","398.095238095238","406.491228070175",""
"Tomato","224.9475","228.482232142857","244.2481203007519","272.819763082921","296.8671679198","300.40109519360533","310.157884619276","291.906875","248.66785792479","216.24973162802112","255.19423076923073","212.22605994152","288.86772853185585","248.33089668616","228.701628473097","224.5036934441367","282.2501709655077","310.5115730502727","320.41857168173","341.850252779099","357.238564246874","310.5115730502727","310.5115730502727","287.859901743749","274.144977829188","253.761036578374","235.145690312738","252.373120300752","176.18142857142857","152.37312030075188","152.37312030075188","149.94","129.942871885596","117.34875","171.67464114832535","163.88054503504418","164.75248837949064","176.20837808807732","205.410242778664","250.18242278304203","230.78529657477026","245.311004784689","240.90253411306","244.563962957792",""
"Yam tuber","232.83625","225.886833333333","260.47619047619","283.668691703486","312.66728673317664","315.415075064552","335.95897766323","399.525294117647","305.891723616005","278.463558641385","275.135185185185","235.16546186950083","248.273195876289","232.891430412371","189.39778316825","193.16332067281604","225.878726854479","263.602795531367","255.47063718052863","252.611213968025","278.510725385725","264.711531718159","250.711531718159","218.61492611554","219.76690160600322","121.406558380113","133.577318622801","170.194730813288","152.416666666667","175.693012600229","143.603338242514","160.78","150.42735042735","119.005625","156.40658778018","135.539145375766","112.097293814433","156.452380952381","210.599774614967","225.72303921568627","215.355145463533","223.183760683761","256.5251280430804","246.723091745889",""
"Dried Fish Sardine","1224.55","1200.0","1216.665","1233.33","1244.82864909399","1245.757960608","1246.68829436467","1211.08","1150.0","1150.0","1100.0","1201.188245794915","1250.0","1223.2371918101","1040.5405405405404","1171.2592441168802","1180.0","1200.0","1250.0","1185.8881061941772","1250.0","1300.0","1366.66666666666","1400.0","1400.0","1421.3","1430.28","1500.0","1520.3","1429.37","1400.34","1450.0","1439.5","1419.23","1450.0","1420.0","1406.45161290322","1420.0","1380.0","1377.77777777777","1365.33333333333","1350.0","1320.0","1324.54545454545",""
"Iced Sardine","703.51","703.333333333333","710.0","712.0","713.583311528479","723.33","726.9","717.33","711.55","820.0","900.0","1000.0","1000.0","900.0","850.0","920.0","1000.0","960.0","1040.0","1026.0869565217392","1040.0","900.0","900.0","899.32","800.0","875.0","856.25","900.0","890.0","830.0","800.66","825.0","851.03","860.0","900.0","920.0","918.26548","940.0","968.0","1008.7719298245614","981.666666666667","997.31601731602","990.0","986.95652173913",""
"Irish potato","149.735","141.535","150.0","155.835","157.499342386741","155.295","162.59","165.0","163.55","155.85","155.185","153.83864149252835","181.276595744681","195.0","291.358024691358","309.032258064516","327.77777777777777","328.900284900285","360.0","350.0","320.0","298.900284900285","284.90028490028493","203.0","233.333333333333","200.0","200.0","205.0","200.37","225.0","185.29","204.82","184.820261437908","185.713333333333","200.0","247.7450980392157","174.019607843137","203.404558404558","193.2142857142857","203.125","196.954248366013","198.571428571429","205.452508960573","204.68137254902",""
"Sweet potato","96.2225","94.409375","99.335","98.389487179487","99.304558361829","97.07","98.41","99.6","94.317873227129","90.25","94.695","90.14550264550267","106.4814814814815","97.005708716235","108.73570939360415","126.75925925925927","164.137969217494","201.8594441247698","197.055405608037","196.126959012621","208.486811391223","201.8594441247698","201.8594441247698","194.01559454191","197.173489278752","195.700073939638","190.103313840155","185.173611111111","151.421875","85.17361111111111","83.44444444444444","110.52","110.52287581699348","111.85187500000002","108.5858585858586","107.06107549857549","118.27077434662574","118.69668911335579","75.02400548696846","83.66580598589594","93.116432357918","97.830687830688","112.84278204035236","101.06014628073451",""
"Tilapia fish (epiya) fresh","813.185","816.96428571429","820.0","833.89","837.074230412036","846.865","845.0","855.0","867.142857142857","925.36","986.91304347826","1018.1818181818181","994.1176470588235","1005.0","1004.2735042735042","1055.8433452956779","1076.36363636364","993.3333333333334","993.3333333333334","953.5714285714286","1003.1680440771349","933.3333333333334","933.3333333333334","806.66666666667","906.66666666667","870.833333333333","847.69230769231","898.18181818182","950.18181818182","918.18181818182","890.0","908.57","874.28571428571","816.66666666667","851.11111111111","897.42857142857","892.040816326531","937.5","978.57142857143","1012.5","990.0","1000.0","1054.5454545454547","1030.0",""
"Titus:frozen","729.545","729.1666666666665","730.0","735.263","740.606319080843","748.335","755.0","759.775","768.461538461538","785.69","757.89473684211","1000.0","959.375","991.6666666666666","1035.2941176470588","1012.6373626373627","1022.7272727272727","927.2727272727273","1000.0","1004.7619047619047","1071.4285714285713","1027.2727272727273","927.2727272727273","916.6666666666666","916.6666666666666","907.777777777778","922.2222222222222","950.0","902.14","950.0","944.4444444444445","970.0","955.02","918.1818181818181","967.0454545454545","980.0","989.7340754483612","935.0","957.14285714286","962.5","951.428571428571","972.2222222222222","980.0","994.87179487179",""
"Catfish (obokun) fresh","955.5450000000001","1057.38625","1175.0","1045.79","1103.9719136689598","1183.335","1125.0","1100.0","1125.486063555668","1100.0","1160.0","1200.0","1186.6666666666667","1055.0","825.0","1046.66666666667","1085.33333333333","1150.0","1150.0","1080.0","1050.0","1030.0","1250.0","1001.2","1100.0","1000.0","986.66666666667","980.0","930.0","900.0","902.16","873.33","859.52380952381","833.33333333333","865.0","835.0","816.66666666667","875.0","900.0","950.0","950.0","975.0","1001.5","1000.0",""
"Catfish :dried","1854.45125","1873.737543","1893.2244134471998","1912.9139473470507","1932.80825239946","1968.055","1950.0","1955.0","1931.2194589581752","1933.33333333333","1840.0","1500.0","1650.0","1733.3333333333333","1214.3749243029818","1261.42857142857","1298.33333333333","1306.66666666667","1260.0","1279.52380952381","1254.9019607843138","1386.6666666666665","1386.6666666666665","1500.0","1500.0","1550.0","1530.0","1533.33333333333","1483.3333333333","1433.33333333333","1413.33333333333","1404.06","1375.0","1373.33333333333","1330.0","1284.0","1303.33333333333","1280.0","1260.0","1195.0","1190.0","1150.0","1160.0","1125.0",""
"Catfish Smoked","2204.4267918142314","2207.5129893227713","2210.6035075078235","2213.6983524183347","2216.7975301117203","2219.901046653877","2223.0089081191927","2226.1211205905597","2216.7975301117203","2100.0","2100.0","2188.5445141938208","1700.0","1780.5331202143","1780.5331202143","1753.688746809533","1814.44826686491","1825.0","1820.0","1800.0","1800.0","1700.0","1752.38095238095","1725.0","1700.0","1628.57142857143","1620.12","1660.32","1629.314","1590.31","1555.06","1591.561333333333","1540.25","1450.26","1500.0","1500.0","1458.34","1500.0","1500.0","1550.0","1530.0","1545.0","1535.0","1545.0",""
"Mackerel : frozen","949.8","734.285714285714","771.665","811.1079166666667","886.6153139632651","978.8233066154447","1018.45","1099.4299999999998","888.3361529096098","1093.3333333333333","995.0","1060.0","989.2857142857143","975.0","1035.0","956.25","1015.3846153846154","1000.0","946.875","947.5","992.3076923076923","963.8888888888888","895.8333333333334","934.375","934.375","884.615384615385","867.12121212121","875.0","885.0","905.0","950.0","938.5","920.5","952.3076923076923","930.0","964.70588235294","979.16666666667","925.0","943.33333333333","955.0","966.66666666667","955.0","958.88888888889","967.85714285714",""
"Groundnut oil: 1 bottle, specify bottle","552.39","598.99","570.0","550.0","571.71","547.33","557.25","574.76","551.6","548.15","490.036538461538","501.3333333333333","525.4545454545455","558.2745098039217","515.9999999999999","526.2745098039214","516.078431372549","530.5263157894738","520.0","520.0000000000001","510.47619047619037","527.0175438596492","527.0175438596492","501.81818181818176","501.81818181818176","478.627450980392","472.3809523809524","484.1666666666665","469.790625","484.16666666666663","461.041666666667","480.66","479.29824561403507","480.999","521.9047619047618","498.5185185185185","485.1851851851852","517.1428571428571","515.3623188405797","571.4285714285714","563.1372549019609","577.575757575758","634.2857142857141","623.8596491228069",""
"Maize grain white sold loose","122.26","132.98","142.11","146.03","153.95","154.09","143.9","141.13","131.65","154.32","160.227037037037","198.103608480967","194.857076303617","184.733521838785","163.392144173618","166.455535205535","179.200736331702","191.127822068999","201.882564346493","215.449775381851","210.553908355795","189.127822068999","159.127822068999","129.965520519878","126.76975332411","128.124149075881","105.49487300161155","109.942528735632","102.00916666666667","89.9425287356322","89.70161383954489","78.3","78.58167494156817","95.06950000000002","98.29759602416577","88.60724375399428","114.76106853980417","99.55074053154729","89.89657491156743","130.22792022792024","125.896004682506","128.933508687405","152.847437462822","160.70395827093938",""
"Maize grain yellow sold loose","98.16","105.16","115.19","123.35","116.87","126.25","131.69","136.02","110.47","126.43","120.465185185185","200.0","198.36860670194","186.864636338321","175.24313027237","181.006373256373","195.293523469994","195.98794967216","198.756189344425","212.684223184223","210.602332852333","195.98794967216","175.98794967216","157.920131015369","167.920131015369","155.978361963839","152.3599870339","122.438814606302","102.78214285714286","92.4388146063023","91.57228467573296","82.52","82.52761962765389","86.45235294117646","102.34792368125702","101.74361518111519","120.3","112.26080586080587","91.51553125237338","120.27777777777777","115.430976430976","123.072631072631","182.42564906358","165.75276575276578",""
"Palm oil: 1 bottle,specify bottle","427.0","456.11","450.0","459.37","478.78","470.0","475.0","475.0","432.91","470.7","504.2664","482.2222222222222","477.77777777777777","488.1481481481481","440.7017543859649","452.592592592593","468.88888888888897","486.6666666666667","446.31578947368433","455.4666666666666","452.0000000000001","453.33333333333326","453.33333333333326","425.45454545454555","425.45454545454555","422.66666666666663","417.1428571428572","413.333333333333","408.667333333333","475.55555555555566","435.333333333333","412.63","431.57894736842104","459.334","473.93939393939394","454.07407407407413","456.842105263158","435.5555555555556","435.0","466.66666666666674","462.2222222222223","451.2820512820512","473.333333333333","521.4035087719299",""
"Plantain(ripe)","258.06","200.0","229.14","250.0","242.69","246.34","250.0","250.0","224.24","246.7","245.45","236.22844987335893","230.0","237.1120296245309","237.1120296245309","234.7413530830206","240.8164509388801","235.9563726541925","230.0","235.07694869132084","232.5384743456604","222.589","230.05110575924527","199.0","200.0","200.0","198.36","197.2","179.364","177.025","165.99","174.12633333333335","178.26","185.36","180.0","180.0","158.29","180.0","180.0","220.0","210.0","211.0","215.0","210.0",""
"Plantain(unripe)","212.27","200.0","184.62","178.76","201.3","223.45","172.91","185.29","196.27","223.78","223.78","198.78209487769828","200.0","198.38778088666632","198.38778088666632","198.92518725777754","200.00175722375448","199.14050125097293","200.0","199.26210605886428","199.63105302943214","198.02","199.2282897720741","201.0","200.0","212.03","200.364","199.36","185.92","175.95","170.13","177.33333333333334","180.14","182.03","185.0","185.0","177.92","180.0","175.0","190.0","185.0","187.0","189.0","175.0",""
"Vegetable oil:1 bottle,specify bottle","498.69","496.15","504.3","557.29","525.32","545.94","543.93","513.7","501.44","546.75","503.278620689655","512.2222222222223","496.6666666666666","502.80701754386","497.77777777777777","508.66666666666663","495.833333333333","510.37037037037044","503.1578947368422","495.99999999999994","493.3333333333333","410.37037037037","425.37037037037","420.175438596491","450.175438596491","445.33333333333337","430.51282051282","424.615384615385","440.51307692307694","448.20512820512823","425.128205128205","426.66","426.6666666666667","468.8905555555556","481.1111111111111","457.50000000000006","477.0370370370371","487.17948717948707","505.5555555555556","530.6666666666666","528.888888888889","532.222222222222","562.380952380952","572.5925925925926",""
"Wheat flour: prepacked (golden penny 2kg)","647.84","662.8","678.11","693.78","667.83","600.0","600.0","600.0","632.03","600.9","626.0","585.714285714286","590.909090909091","531.8181818181819","486.3636363636364","502.727272727273","497.77777777777777","512.5","500.0","510.0","521.428571428571","550.0","550.0","577.159","583.333333333333","570.0","580.545454545455","600.0","650.851","700.0","691.035","681.25","699.21","687.5","650.0","677.142857142857","680.14","620.0","600.0","637.5","625.0","635.5","656.25","635.454545454545",""
