"ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"Chicken Wings","839.43","700.0","833.3333333333334","716.6666666666667","800.0","788.333333333333","794.1666666666665","866.666666666667","867.1000000000003","875.0","850.12","800.0","846.666666666667","875.0","923.8005050505051","950.0","940.0","1040.0","1000.0","1195.23809523809","1183.33333333333","1000.0","1040.0","950.0","950.0","899.59","870.0","895.0","870.0","780.0","765.13","740.0","707.85","700.01","650.0","696.934707634033","700.15","750.0","725.075","750.0","723.333333333333","720.0","750.0","760.0",""
"Evaporated tinned milk carnation 170g","127.515","128.333333333333","138.33333333333334","146.25","148.57142857142858","166.66666666666666","158.0","154.28571428571428","171.42857142857142","164.285714285714","154.28571428571428","165.0","168.0","157.777777777778","150.0","155.0","150.714285714286","154.375","151.42857142857142","150.0","168.333333333333","168.75","154.375","143.33333333333334","143.33333333333334","142.85714285714286","143.33333333333334","140.0","154.32","140.0","152.03","138.57","138.57142857142858","152.03","136.66666666666666","142.85714285714286","152.5","141.0","145.0","146.66666666666666","146.0","148.571428571429","156.66666666666666","162.0",""
"Evaporated tinned milk(peak), 170g","150.0","152.5","162.85714285714286","190.0","191.0","180.0","184.54545454545453","186.0","203.33333333333334","196.0","178.125","186.25","187.333333333333","170.76923076923077","175.33333333333334","172.85714285714286","180.25","188.181818181818","171.33333333333334","166.78571428571428","180.833333333333","170.9090909090909","170.0","188.0","181.333333333333","189.166666666667","186.2625","181.818181818182","191.818181818182","192.818181818182","188.39","155.88","155.88235294117646","162.69230769230768","158.66666666666666","178.57142857142858","184.545454545455","161.25","170.625","181.666666666667","183.636363636364","185.0","183.333333333333","185.83333333333334",""
"Frozen chicken","1449.13","1450.0","1362.5","1433.3333333333333","1550.0","1600.0","1592.5","1366.6666666666667","1370.0","1366.6666666666667","1466.66666666667","1212.5","1225.0","1200.0","1266.6666666666667","1225.0","1266.6666666666667","1307.5","1400.0","1325.0","1433.3333333333333","1375.0","1340.0","1500.0","1575.0","1412.5","1420.0","1500.0","1550.0","1600.0","1650.64","1666.66","1850.0","2300.0","2275.0","2300.0","2273.33333333333","2215.0","2250.0","2300.0","2276.66666666667","2280.0","2292.0","2262.5",""
"Gari white,sold loose","219.79199999999997","247.569444444444","227.81309977359433","244.34439031221416","275.21664301908476","267.47250980151927","296.14755056264494","253.86642857142857","264.2720879836659","232.602588785877","244.119411764706","250.74636543580644","240.380588861545","230.24214041823038","199.88850646209136","195.85062494351317","197.4263153737547","196.32951482479783","208.10966155561047","195.0917525870356","205.90938558297","196.32951482479783","195.81013159980972","151.41752832893113","151.41752832893113","150.7252766033529","149.64304144264065","156.740934037947","169.41117647058826","156.740934037947","159.32570395378025","157.68","157.68837292523858","168.39285714285714","166.9654142717872","145.52380952380952","139.206537052691","135.2318736291134","140.47619047619048","173.29324121865923","168.68607128641096","166.770305138755","168.157563921633","163.887254009321",""
"Gari yellow,sold loose","231.34199999999998","256.6349999999995","233.64652843385875","256.6284737579242","282.5599367952309","288.519438544649","309.72254542842774","295.5585714285714","276.3793531087649","266.415243020285","248.009375","258.1438127090301","256.578627831223","242.4830137183079","227.3561445090857","220.86904972997348","251.35329516422","228.2715044059582","229.77877416084968","212.577716401246","225.81500103669916","228.2715044059582","225.55340411222767","157.41177139752222","173.12605711180794","156.88282142693907","150.92474736608202","137.10416372172554","145.51466666666664","144.5708303883922","146.65556003151912","163.41","167.01857517482517","162.55461538461537","152.20923223933258","137.11680911680912","134.5404339250493","135.3819017015948","159.0","157.68604148660327","155.997900162043","153.815761161915","172.52835811998926","179.274466709761",""
"Mudfish (aro) fresh","950.54125","986.903333333333","1082.22222222222","1074.60317460317","1183.63636363636","1146.90476190476","1165.27056277056","1152.584","1010.8155963637691","1180.89026915114","1187.486","1179.64015151515","1265.9203980099503","1256.19047619048","1007.6190476190477","978.205128205128","1020.83333333333","1167.87878787879","1189.89898989899","1162.40740740741","1146.5151515151515","1098.98989898989","1067.87878787879","1008.42712842713","977.777777777778","950.0","930.0","966.66666666667","955.36333333333","891.48148148148","875.36231884058","889.52","869.04761904762","902.175","959.84126984127","1000.0","950.0","956.6666666666667","900.0","950.0","925.0","961.9047619047619","966.666666666667","983.33333333333",""
"Mudfish : dried","1688.975","1632.5","1568.37606837607","2106.93895476504","2309.72222222222","2461.50568181818","2385.6139520202","2293.33333333333","2300.0","2243.33333333333","2173.645","2771.63026274137","2112.75668775669","2192.06349206349","1748.2905982906","1747.11538461538","1791.34199134199","2019.04761904762","1496.2962962962965","1477.49287749288","1481.97278911565","1210.8843537415","1141.66666666667","1206.67989417989","1218.51851851852","1230.81168831169","1254.92063492063","1275.66137566138","1249.48166666667","1281.48148148148","1281.48148148148","1269.05","1281.94662480377","1314.6375","1295.4545454545455","1316.6666666666667","1340.77380952381","1355.16388373531","1347.9688466295602","1416.50793650794","1368.65079365079","1375.12820512821","1388.66213151927","1376.6666666666667",""
"Onion bulb","213.677","214.398125","212.998057498057","171.76312576312574","153.85923600209316","167.435897435897","160.64756671899508","172.178461538462","172.788194444444","170.179487179487","183.610666666667","183.94383394383397","209.85989833871733","222.4335354984566","227.0407933288258","233.452779104953","251.069340016708","263.3550893550894","295.7982169475978","282.1212121212121","257.0054945054945","263.3550893550894","257.31206293706293","220.00000000000003","226.66666666666669","199.823232323232","170.976631393298","160.83333333333334","159.7225","160.83333333333334","163.0","204.27","226.8953751562447","258.2246153846154","303.56934731934734","293.080357142857","280.190476190476","212.599779556793","193.6","211.111111111111","197.5","195.14434283665054","200.00000000000003","199.983892076915",""
"Rice agric sold loose","343.847","387.91824999999994","357.1625344352617","299.533156237702","297.575757575758","290.1780303030303","286.782356987275","277.3059999999999","279.06582054309325","270.306818181818","269.386363636364","241.04019086973634","254.71380471380473","240.3154761904762","253.02651515151516","242.82407407407405","247.43897306397307","247.40530303030306","248.56770833333334","237.18118686868686","228.096590909091","229.59280303030306","249.15633608815426","218.1534090909091","218.1534090909091","225.442708333333","238.12366325578472","242.62568870523418","268.904444444444","242.62568870523418","255.431397306397","244.29","244.2923553719008","260.48555555555555","302.063583697942","280.5769230769231","290.45454545454544","271.3720238095238","283.3333333333333","292.208333333333","280.740358126722","290.8","307.272727272727","340.357527847646",""
"Rice local sold loose","243.37300000000005","285.14875","249.16161616161614","259.53546437389133","260.3787497905145","269.396974739717","264.88786226511576","257.966153846154","257.16878730588405","251.50271950272","240.914117647059","260.51423324150596","229.60365145709974","238.15930322395843","226.05709605709603","219.36285936285933","243.22758124228716","232.42706496321622","220.27680652680658","221.15161420689233","234.944083694084","232.42706496321622","230.35740694927983","240.74125946674965","240.74125946674965","259.40972222222223","239.560351815788","256.012851229296","259.617142857143","206.49362046006513","255.189167763254","275.35","275.35226940826726","284.435454545455","296.5073145245559","273.428961748634","292.771464646465","237.71015712682382","239.66666666666669","242.345383661173","244.88007606428658","246.600103214687","258.64832535885165","283.497297684941",""
"Rice Medium Grained","283.39","290.45","307.30380730380733","380.0","387.373737373737","397.68373389063","392.5287356321835","287.88","284.090909090909","281.878787878788","237.4075","312.85429785013497","302.0","328.393939393939","290.606060606061","270.7070707070707","280.0","306.170323928945","317.212121212121","322.222222222222","332.212121212121","353.291536050157","396.17032392894464","246.4646464646465","246.4646464646465","234.690656565657","261.267850923023","292.575757575758","301.9675","232.5757575757576","252.575757575758","236.36","236.36363636363637","267.19","242.42424242424244","258.333333333333","284.040404040404","272.72727272727275","278.38383838383834","296.969696969697","297.72727272727275","296.363636363636","306.0606060606061","281.25",""
"Rice,imported high quality sold loose","342.04499999999996","323.849444444444","316.9836888812221","319.13683451766695","320.030303030303","316.74816086625265","318.3892319482778","391.284","353.38171632289277","319.8556998556998","319.8556998556998","328.616115067728","307.2178520260589","294.895800328602","287.087650700554","291.39681255277236","307.312547200345","367.578209833016","377.013587693142","367.992424242424","356.942978168785","369.280218761587","368.869127461886","264.90909090909093","264.90909090909093","300.414026833382","296.1551289488764","291.42167644183775","304.313076923077","291.42167644183775","323.288217159185","366.01","366.0147607022607","368.271428571429","389.65618831998137","364.23611111111103","368.284833446124","325.9286412512219","338.817204301075","400.61758893280626","393.5238252086078","376.889471639472","383.22422595520425","413.392718747578",""
"Tomato","220.566","193.737777777777","219.99084249084248","270.44905462184875","303.47474747474746","318.560962846677","370.0","446.0213333333333","351.9829931972789","346.021756021756","284.286","320.7459207459208","274.07407407407413","260.611111111111","207.951388888889","221.836734693878","261.282051282051","303.316326530612","305.208333333333","304.428571428571","294.14285714285717","193.75","203.333333333333","116.111111111111","140.555555555556","146.515151515152","117.670454545455","116.493212669683","115.493076923077","116.493212669683","106.493212669683","145.05","145.054302422723","157.008461538462","144.798573975045","157.079830563702","196.9203873050027","226.66666666666666","277.5","282.5","278.864661654135","274.806246385194","268.095238095238","235.25641025641",""
"Yam tuber","231.044","254.52611111111048","271.483134920635","273.74766573296","328.7669961765007","323.339438339438","350.450598113642","359.474","274.51550751482813","239.474081672614","223.484705882353","213.14851214851217","296.02095819258295","250.6817256817257","253.738323335422","277.053303960473","302.255411255411","387.46601546601545","377.8703703703704","388.505747126437","352.9213250517598","287.466015466015","254.96564090767","181.978279030911","237.692564745196","164.358419358419","147.854256091018","156.387541832886","166.387692307692","106.387541832886","96.387541832886","136.31","181.087337337337","133.963846153846","178.237192913969","201.820391476589","186.689507991054","235.308387558388","210.82570173479263","256.875655594667","233.53986861366","252.700514259279","275.066927170235","272.247360482655",""
"Dried Fish Sardine","1234.6775","1280.95333333333","1266.67","1216.67","1271.79890251143","1256.67","1260.0","1256.67","1160.50420168067","1166.66666666667","1250.0","1239.559992316889","1250.0","1250.66666666666","1250.0","1197.0","983.333333333333","1006.66666666666","1000.0","1050.0","1075.0","986.666666666667","666.6666666666666","800.0","800.0","932.36","915.0","950.0","900.0","900.0","895.46","905.0","955.0","1000.0","987.142857142857","950.330408191646","1016.66666666666","950.0","980.0","1000.0","976.66666666667","980.0","1006.66666666667","1003.51851851852",""
"Iced Sardine","716.216666666666","718.333","719.585","723.839333333333","737.20263556271","747.22","753.055","746.295","720.0","819.4444444444445","800.0","916.66666666667","922.542735042735","868.492063492063","801.8518518518518","922.2222222222221","1022.8260869565216","901.8518518518518","917.316017316017","841.2698412698413","908.571428571429","901.8518518518518","901.5873015873016","1030.952380952381","953.030303030303","959.2592592592592","957.777777777778","996.825396825397","956.826666666667","905.55555555556","896.825396825397","857.14","842.857142857143","902.328333333333","962.96296296296","965.0","971.0","1024.4444444444446","997.7222222222223","1006.54150197628","990.0","986.666666666667","992.5","976.077382213746",""
"Irish potato","159.33375","158.773333333333","159.35","159.423703703704","157.461573380783","157.47","158.59","157.19","131.246107597156","150.13542013542","149.847142857143","205.54496785266","219.2153402153402","215.434182325211","236.137429761003","222.05308580308585","279.5198101427728","269.9028897689612","251.411335578002","268.536255411255","283.306265615991","269.9028897689612","260.2426971176971","219.41054588113408","217.84359431418258","213.759780524486","195.510796825381","204.323022627102","205.383333333333","234.32302262710232","200.323022627102","237.84","207.003115799102","197.664545454545","204.987673694546","232.40384615384613","207.07141343505","264.1053852979319","246.55808477237048","260.0","253.692026335888","251.854522792023","269.258714431349","261.0",""
"Sweet potato","97.0175","95.246111111111","94.31","98.55358974359","99.269260425423","95.225","98.23","97.52","93.510055400194","80.0","91.6364705882353","107.24637681159419","129.48770398951558","138.2009144237405","103.498758186258","116.99377011877","133.52160659853","142.500652527826","142.339071185225","110.72746697746697","155.34051062897217","142.500652527826","173.250611744837","118.904469373219","138.904469373219","122.294190851883","102.1623056046156","136.20823620823623","131.208333333333","136.2082362082362","100.208236208236","106.1","116.104797979798","144.95416666666668","116.2037037037037","118.319521863","126.554649054649","133.54017166517167","130.04741035991034","136.65997951324","134.897317816261","135.534902597403","134.378897423974","139.37715713078",""
"Tilapia fish (epiya) fresh","773.56","800.555","775.0","803.03","809.32763621416","816.67","819.99","800.55","773.633333333333","810.32","1000.0","980.0","962.5","933.3333333333334","1000.0","954.545454545455","987.5","816.6666666666667","882.359307359307","910.0","1100.0","1016.66666666666","816.6666666666667","806.410256410256","856.4102564102564","800.0","800.0","816.66666666667","800.0","730.0","674.13","700.0","673.33333333333","645.8325","700.0","748.0","733.25","800.0","852.239382239382","891.6666666666667","894.444444444444","890.0","945.833333333333","950.0",""
"Titus:frozen","759.135","751.613","750.06","756.089259259259","742.6304730077215","750.0","755.55","752.5","728.279166666667","995.0","950.0","925.0","966.6666666666666","1003.33333333333","851.6666666666666","843.3333333333334","830.0","940.0","970.363636363636","983.0357142857142","833.333333333333","887.73136773137","833.3333333333334","841.6666666666666","841.6666666666666","880.0","889.89898989899","895.205128205128","853.2049999999999","853.2051282051283","833.205128205128","789.44","836.444444444444","857.91625","905.5555555555557","871.666666666667","925.0","875.0","925.0","993.33333333333","966.6666666666667","939.444444444444","960.0","958.97435897436",""
"Catfish (obokun) fresh","856.8050000000001","750.0","765.625","775.555","772.26298970425","760.565","723.2149999999999","793.455","785.826995","746.269841269841","733.52","788.725490196078","807.924836601307","828.125","916.6221033868093","939.015151515152","956.746031746032","1016.73913043478","938.4848484848484","964.0625","1099.60317460317","1031.25","1046.25","907.4074074074074","922.222222222222","885.0","870.814393939394","871.388888888889","851.545","780.388888888889","778.661616161616","756.25","806.666666666667","816.666666666667","863.4615384615385","835.1538292277528","785.7142857142858","852.2727272727273","903.33333333333","900.722339675828","943.6190066035027","952.777777777778","936.046511627907","947.5",""
"Catfish :dried","1873.05166666666","1662.5025","1624.36","1899.3333333333333","1615.90499356446","1689.755","1666.67","1653.85","1636.75765","1583.84615384615","1480.5549999999998","1296.86617730096","1381.81818181818","1218.7134502924","1093.8344562445282","1150.1","1173.33333333333","1242.96296296296","1247.70562770563","1250.0","1309.49494949495","1242.96296296296","1242.96296296296","1133.3333333333333","1154.7619047619","1137.1428571428573","1121.16402116402","1160.31746031746","1190.32","1260.31746031746","1220.31746031746","1232.29","1254.09356725146","1293.355","1333.3333333333335","1345.83333333333","1333.59","1366.66666666666","1395.66666666667","1458.33333333333","1380.66666666667","1399.51023391813","1358.08080808081","1363.33333333333",""
"Catfish Smoked","1540.72","1561.08","1581.44","1781.25","1771.0","1760.75","1750.5","1740.25","1721.10725","1650.0","1650.0","1652.9657191756478","1457.14285714285","1666.66666666666","1575.0","1583.33333333333","1600.0","1633.33333333333","1620.0","1620.0","1600.0","1533.33333333333","1509.0909090909","1600.0","1600.0","1620.38","1602.3","1600.0","1585.325","1490.98","1469.48","1483.33","1473.33333333333","1466.67","1430.32258064516","1457.77701045318","1400.89","1400.5","1400.6950000000002","1470.0","1400.0","1440.0","1430.0","1440.0",""
"Mackerel : frozen","1035.35056701558","1054.86733532622","1074.38410363687","1043.05555555555","993.93735621","973.335","992.5","993.335","993.398315","933.3333333333334","947.91625","754.8821548821549","858.194444444444","768.75","811.45833333333","890.6417112299465","878.472222222222","837.5","887.5","816.6666666666666","848.051948051948","865.70512820513","846.4285714285714","837.9726890756302","825.0","820.0","825.75757575758","826.041666666667","816.04125","826.041666666667","816.041666666667","811.11","857.5","871.428571428571","850.0","879.0","906.190476190476","878.888888888889","862.5","950.0","900.0","923.506493506493","940.0","951.851851851852",""
"Groundnut oil: 1 bottle, specify bottle","606.73","625.27","660.0","657.82","553.34","638.63","653.33","657.63","560.73","639.58","567.332666666667","529.5238095238095","551.3333333333334","561.5686274509803","577.4358974358975","604.7619047619047","688.444444444444","691.428571428571","684.222222222222","695.0","650.769230769231","591.4285714285714","596.4444444444445","534.4444444444443","534.4444444444443","508.888888888889","501.428571428571","546.6666666666667","530.9521428571428","548.5714285714286","533.0769230769231","539.6","503.529411764706","493.81","546.6666666666666","513.7777777777778","510.666666666667","573.3333333333333","632.0000000000001","653.333333333333","622.666666666667","626.666666666667","642.222222222222","650.9090909090909",""
"Maize grain white sold loose","115.4","124.99","123.88","133.14","158.56","139.96","156.67","138.89","120.57","140.16","123.284444444444","187.776848730644","184.746204329578","196.641156239057","106.588547410857","107.3486614288275","110.68583994050641","101.42533256447265","101.7636033511745","100.71363741039931","102.82427873270035","101.42533256447265","101.1314054388314","80.01904404610366","80.01904404610366","74.33605498118003","88.0053989539635","83.048885361447","83.04846153846152","83.048885361447","83.66725467358484","85.72","96.495508239159","99.9923076923077","93.92386702647956","85.73973091928781","80.43219542589026","92.16234095609978","74.78657865786577","108.792679369151","109.56499047822653","107.049473069475","106.01198790520151","106.428123309464",""
"Maize grain yellow sold loose","129.49","130.49","123.43","133.38","131.96","136.93","133.91","137.76","121.63","137.13","125.332777777778","193.88857235664","194.922022841291","198.241741153779","114.487826811439","128.55330357877","135.79178971436","124.763812247783","125.32389487203","122.487303624059","131.741641157445","114.76381224778326","113.8410739822968","88.23446629745165","81.97932226452983","84.82801555169976","87.71524966599412","89.13390793316","89.544666666667","89.13390793316","88.386683162064","92.89","92.89933611789739","89.40153846153848","117.63085542168649","108.579878942762","81.7610517547466","82.67859106455599","76.7269736842105","104.89523960731393","103.18216444880743","104.216658683512","102.16679803341732","101.156574539448",""
"Palm oil: 1 bottle,specify bottle","425.66","471.59","506.88","500.92","494.51","500.67","518.77","529.33","446.25","501.42","484.44277777777774","530.0","523.3333333333335","529.4117647058823","520.952380952381","525.7142857142858","527.333333333333","592.444444444444","487.99999999999994","509.0196078431372","494.444444444444","492.44444444444446","493.33333333333337","425.238095238095","455.238095238095","474.8717948717949","478.43137254901967","459.0476190476189","450.95214285714286","459.0476190476191","453.33333333333337","417.03","417.03703703703707","440.0","460.51282051282055","424.16666666666663","438.88888888888886","477.33333333333337","438.66666666666663","499.9999999999999","476.19047619047615","465.714285714286","513.9393939393939","527.777777777778",""
"Plantain(ripe)","245.63","269.44","234.58","233.49","242.05","263.33","260.0","296.02","247.44","263.72","281.25","283.3333333333333","357.777777777778","348.717948717949","298.148148148148","280.41958041958","288.809523809524","286.666666666667","305.757575757576","337.72413793103453","333.333333333333","232.380952380953","297.222222222222","268.939393939394","253.554778554779","226.984126984127","204.761904761905","195.903361344538","181.8675","131.617647058824","148.28431372549","142.48","124.725274725275","137.5","201.538461538461","175.0","168.75","168.181818181818","160.0","200.0","185.0","261.4871794871795","215.0","220.833333333333",""
"Plantain(unripe)","240.29","235.71","230.84","257.4","254.58","238.34","230.0","270.0","238.99","238.69","266.665","266.666666666667","328.571428571429","343.333333333333","299.242424242424","270.075757575758","294.444444444444","318.376068376068","316.666666666667","324.487179487179","330.769230769231","276.984126984127","262.930402930403","252.469135802469","246.031746031746","205.555555555556","202.307692307692","207.142857142857","207.145","207.142857142857","177.142857142857","183.33","173.333333333333","142.855","166.666666666667","175.833333333333","163.888888888889","202.222222222222","250.0","252.0","220.0","230.0","220.0","196.060606060606",""
"Vegetable oil:1 bottle,specify bottle","563.45","565.55","592.3","585.29","532.75","568.66","580.88","558.96","543.27","569.51","525.096470588235","520.8888888888889","528.518518518519","517.6470588235295","525.3333333333334","530.6666666666666","535.9999999999999","525.3333333333334","537.692307692308","522.4999999999999","500.0","485.333333333333","502.166666666667","497.41666666666663","497.41666666666663","491.4285714285714","491.76470588235304","468.88888888888886","457.22333333333336","468.88888888888886","463.030303030303","462.74","420.8627450980392","463.81","471.4285714285714","440.0","485.3333333333333","514.4444444444443","533.3333333333334","574.666666666667","549.6296296296297","563.809523809524","566.190476190476","565.925925925926",""
"Wheat flour: prepacked (golden penny 2kg)","607.54","615.0","627.5","654.16","687.29","633.33","640.0","675.0","659.53","634.27","680.0","540.0","612.5","633.3333333333334","550.0","575.5","606.666666666667","633.3333333333334","587.5","616.6666666666666","625.0","633.3333333333334","670.0","650.0","666.666666666667","675.0","650.0","675.0","685.0","675.0","665.0","620.0","636.25","640.0","600.0","630.0","666.6666666666666","615.0","675.0","685.0","665.714285714286","663.333333333333","650.0","666.666666666667",""
