"ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"Chicken Wings","825.965","1000.0","1012.9825","1015.0","1027.6995265","1100.0","1063.84976325","1125.01","1125.1112509","1100.0","1000.0","1000.0","1150.0","1225.0","950.0","900.0","906.3","1100.0","1000.0","1020.0","1102.5","1150.0","1125.0","1200.0","1200.321657","1225.0","1250.0","1233.3333333333333","1200.0","1150.0","1100.03","1125.0","1120.39","1150.0","1500.0","1450.631289","1482.4724138","1491.3672482828","1450.0","1450.0","1472.513589","1450.0","1510.0","1520.57",""
"Evaporated tinned milk carnation 170g","120.04","134.43","137.235","138.88","150.292084","144.586042","147.43906299999998","153.333333333333","157.777777777778","160.0","159.0","159.12","160.11299999999997","160.22507909999996","160.33723665536994","160.46550644469423","161.4282994833624","170.0","170.13","170.0154","170.26610399999998","170.30689","172.2154","171.35","171.504215","171.58996710749997","169.8576342","169.94256301709999","165.0","165.842","162.34","170.0","160.0","160.0","150.0","156.013256","159.364128","160.0","160.0","160.0","160.831526","160.0","160.85342713","150.0",""
"Evaporated tinned milk(peak), 170g","160.315","177.5","187.5","192.22222222222223","195.111111111111","193.33333333333334","195.55555555555554","180.0","195.0","195.0","193.0","182.5","196.0","192.0","190.0","192.22222222222223","193.33333333333334","196.0","192.0","188.0","184.0","184.0","190.0","182.0","186.0","188.0","185.3276549","185.55555555555554","180.444444444444","170.0","179.090909090909","182.88","192.0","183.0","177.0","178.0","182.5","182.22222222222223","184.0","184.0","185.024185","185.0","187.4792856","182.22222222222223",""
"Frozen chicken","1357.245","1700.0","1740.0","1760.0","1750.99","1775.0","1825.0","1795.34","1740.0","1833.3333333333333","1820.0","1800.0","1833.3333333333333","1740.0","1700.0","1760.0","1800.0","1700.0","1700.58","1750.0","1697.28466666667","1716.66666666667","1700.0","1730.0","1730.865","1700.0","1697.5987632","1706.2746538927","1708.684604273175","1880.0","1866.66666666667","1832.5","2030.0","2042.85714285714","1933.33","1950.95","1933.33333333333","1914.28571428571","1880.0","1880.0","1886.66666666667","1850.0","1866.6666666666667","1800.648219",""
"Gari white,sold loose","228.951666666667","227.3837499999995","281.63265306122446","316.4021164021164","318.23","331.904761904762","326.376678876679","275.8044444444444","267.636890466314","226.4821480286293","226.15","221.172161172161","213.56190476190477","198.1904761904762","186.6123999457333","213.553113553114","227.9797574758478","209.52380952380955","198.079365079365","190.935960591133","185.761904761905","180.95238095238093","180.560784313725","198.41269841269843","177.619047619048","165.367965367965","167.61904761904762","167.81625781625777","165.742222222222","132.38095238095235","135.2380952380952","135.23","137.67965367965368","172.32125000000002","161.9","165.02","160.0","160.47619047619045","156.8023469013568","156.8023469013568","234.92063492063488","239.047619047619","247.61904761904762","229.76190476190473",""
"Gari yellow,sold loose","238.7525","278.60125","318.51851851851853","349.2063492063492","350.11","359.78835978835986","334.139194139194","342.3983333333333","283.795278795279","274.10714285714283","262.4","245.55256064690025","241.866666666667","226.76190476190476","222.90476190476193","309.206349206349","282.128612128612","243.8095238095238","226.984126984127","230.952380952381","211.42857142857142","209.5238095238095","207.98701298701297","226.98412698412693","208.57142857142853","189.220779220779","188.523809523809","184.44444444444443","184.34625000000003","143.214285714286","148.253968253968","151.9","153.96825396825398","195.92142857142858","186.9","187.22","184.76190476190476","190.63492063492063","152.30849409490185","152.30849409490185","278.6596119929453","279.619047619048","295.23809523809524","276.19047619047626",""
"Mudfish (aro) fresh","1049.94","888.89","890.88888888888","888.8888888888889","1000.87","994.444444444444","1000.0","1033.3333333333333","1029.28571428571","1102.6785714285716","1118.9","1075.0","1150.0","1244.3181818181818","1260.84656084656","1235.71428571429","1165.1785714285716","1225.0","1194.93827160493","1100.0","1191.6666666666667","1200.0","1265.909090909091","1416.6666666666667","1483.33333333333","1375.0","1395.375982","1416.6666666666667","1417.5939954999992","1375.0","1327.5","1325.0","1330.0","1350.0","1318.0","1353.33","1300.0","1295.264914","1250.0","1250.0","1257.27272727273","1300.0","1312.6453689","1288.16326530612",""
"Mudfish : dried","1681.99","2035.715","2071.42857142857","3333.3333333333335","3385.71428571429","3571.42857142857","3478.5714285714303","3375.0","3375.1687500000003","3500.0","3500.5","3550.0","3625.0","3159.09090909091","3142.04545454545","2937.66233766234","2750.0","2818.58974358974","2500.0","2400.7432","2503.80952380952","2400.0","2501.279178338","2200.0","2201.54","2203.521386","2250.41287","2175.75757575758","2177.2806060606104","2150.15","2095.0","2096.676","2050.0","2060.25","2100.648231","2150.0","2129.82456140351","2085.55555555556","2083.33333333333","2083.33333333333","2072.42063492063","2125.0","2109.42857142857","2127.77777777778",""
"Onion bulb","279.974","225.925","276.85185185185185","287.222222222222","232.01465201465206","266.581196581197","239.17495982237998","161.89600000000002","165.238095238095","142.26613722412","145.45","145.714285714286","151.632046114805","185.69696969697","205.238095238095","250.980392156863","225.238095238095","220.119047619048","213.18181818181816","205.82061307867758","231.428571428571","237.47481684981688","261.888888888889","205.6815114709851","260.46620046620046","263.33333333333337","227.10084033613447","247.22222222222223","249.5306490894726","211.302982731554","162.751322751323","173.01","207.314036725801","151.88","204.44","215.19","225.176979882862","219.126984126984","235.156001815294","235.156001815294","218.538461538462","198.488532743852","180.55555555555554","207.619047619048",""
"Rice agric sold loose","295.64","295.2066666666665","295.42333333333323","285.55","290.77","288.15999999999997","272.413793103448","260.23","260.2534207","250.85","248.4","232.58064516129","250.17712","250.40227940799997","250.57756100358554","250.7780230523884","252.03191316765032","253.876453","254.07955416239997","255.543","254.28281780572988","252.47632","256.42765","255.43","255.65988699999997","255.83884892089995","300.37689","300.497040756","311.29","280.60850439882694","301.0","298.32","306.666666666667","341.29","483.33","490.24186","497.770491803279","500.0","558.119658119658","558.119658119658","559.25452991453","548.3870967741935","551.634408602151","585.161290322581",""
"Rice local sold loose","299.1475","300.34","297.69830777366474","296.3085375168929","311.616161616162","292.894081614666","294.55719040656976","312.66555555555556","302.577374589513","284.61924734186147","282.679247341861","271.16719602264004","261.944555881763","320.17224979321753","326.679644048943","306.308537516893","292.577374589513","295.4763333528482","295.02688172043014","297.6427375286445","294.758064516129","332.0110604762039","344.09703860391323","295.0268817204301","299.05913978494624","305.443548387097","327.4443816321003","319.731182795699","317.65111111111105","314.838709677419","315.21","282.17","294.3010752688172","305.498888888889","373.93","382.51","362.2455278177939","392.88898439343376","348.94362682182486","348.94362682182486","363.0248887652948","389.962331883911","420.628939562477","450.243325917686",""
"Rice Medium Grained","385.52","387.1","423.548387096774","420.967741935484","479.13043478260875","454.838709677419","444.958709677419","354.84","339.892473118279","324.838709677419","314.753870967741","310.529180713203","322.5806451612903","322.5806451612903","350.0","370.96774193548384","389.892473118279","389.98057100482","338.7096774193548","322.5806451612903","322.5806451612903","322.5806451612903","322.5806451612903","338.7096774193548","322.5806451612903","322.5806451612903","334.838709677419","322.5806451612903","325.64516129032245","318.20577693443","314.838709677419","322.58","367.831541218638","382.58","500.03","502.33","500.770491803279","512.485231","538.4615384615385","538.4615384615385","543.870967741935","540.535244922342","554.623655913979","569.677419354839",""
"Rice,imported high quality sold loose","422.708125","389.07975","451.45161290322574","413.6200716845878","527.33256614042","549.032258064516","530.325839035516","488.066666666667","426.559139784946","402.724776938916","398.375","387.394540942928","353.22580645161287","402.5806451612903","428.387096774194","435.84229390681","416.559139784946","429.677419354839","415.795698924731","403.225806451613","398.387096774194","389.648093841642","410.3225806451613","428.233486943164","430.322580645161","425.733137829912","427.741935483871","395.723522383864","389.177777777778","345.507224257224","355.30255112797806","356.71","390.32258064516134","410.108888888889","580.11","582.17","548.30248545743","553.387096774194","534.3052109181142","534.3052109181142","588.7096774193548","580.3670745272525","600.0","638.7096774193549",""
"Tomato","226.842","185.173333333333","248.644342794589","252.747111681643","354.896059106585","438.354978354978","423.2804232804233","399.73","340.55","335.052790346908","332.58","328.985507246377","243.140128644716","274.356481272026","248.356676003735","225.96598639455783","220.0","227.291666666667","292.708333333333","255.673400673401","239.73968407479","266.875","218.991228070175","278.928571428571","233.035714285714","251.804187192118","208.461538461538","277.7973258268825","217.32999999999998","202.606145906639","190.079365079365","196.69","184.52380952381","195.645","200.61","276.56","232.609469992053","257.84668547826436","271.3157894736842","271.3157894736842","286.523498288204","295.978835978836","284.493557959582","219.287749287749",""
"Yam tuber","152.788333333333","145.195","180.42328042328","198.596605007895","222.723121844643","249.659418863964","278.1969458530046","284.192857142857","264.215592571428","220.037523452158","188.95","187.690918472652","238.83296252311297","335.7843137254902","318.33333333333337","350.529100529101","338.351648351648","322.6282040729618","303.246465539818","321.5849979902775","278.996648751717","285.116699081091","204.44125159642402","321.0179193628671","287.316775539647","302.19512195122","300.436161136706","370.876887340302","366.3633333333334","320.410417613493","305.106707317073","258.6","208.297896228931","247.54000000000002","212.81","251.37","205.02407319657","234.893939393939","313.6818466086758","313.6818466086758","320.183618882383","304.20015558671","296.379234896217","279.066091954023",""
"Dried Fish Sardine","1873.96","1875.581356","1977.2044954916","1934.09","1978.71735270528","1950.0","2001.65","2000.33","2000.55","2000.45","2000.25","2000.78","2067.55","2069.410795","2070.8593825564994","1934.09090909091","1945.6954545454553","1877.77777777778","1729.16666666667","1705.78654","1730.5500000000031","1654.54545454545","1590.909090909091","1590.909090909091","1593.33333333333","1605.0","1650.0","1533.33333333333","1534.4066666666633","1576.0","1550.0","1600.0","1557.14285714285","1564.928571428564","1602.472951","1650.0","1685.423767","1695.536309602","1688.46153846154","1688.46153846154","1696.9038461538476","1650.0","1673.524782","1715.472816",""
"Iced Sardine","980.41","1036.365","1030.305","1035.98625","1072.35165431857","1109.09","1138.64","1133.995","1000.0","1060.77724358974","1120.9","1119.41638608305","1269.76911976912","1338.6295995671","1292.82622139765","1271.969696969697","1298.18181818182","1286.25","1141.42857142857","1126.66666666667","1136.36363636364","1175.0","1150.0","1152.77777777778","1168.428654","1272.7272727272727","1272.22222222222","1158.18181818182","1185.0","1120.0","1090.0","1150.1","1095.55555555556","1133.33333333333","1100.0","1133.33","1172.85714285714","1148.61111111111","1200.0","1200.0","1210.631824","1150.0","1170.0","1122.22222222222",""
"Irish potato","274.95375","294.164166666666","297.975","315.776666666667","311.521799681917","309.68","295.275","285.845","284.648690292758","221.4650497557097","229.25","229.350649350649","238.550724637681","245.333238190381","302.647058823529","295.113636363636","287.4606561047239","309.993027547353","297.715629922757","290.02190726328655","320.0","327.22506128290433","316.313364399917","310.70997244090916","315.166403231472","344.784798534798","329.067188519243","350.325649762066","327.659","295.946930939706","272.709751452526","273.79","297.186147186147","308.21875","359.75","366.48","383.858098423316","407.120651184822","390.121452621453","390.121452621453","355.67047678349","420.032157784744","439.77272727272725","414.48051948052",""
"Sweet potato","120.94375","118.7825","127.63","125.896666666667","121.51925907070546","126.57","129.4","128.945","129.507389162562","128.871794871795","116.51","114.883034326143","142.946859903382","164.61904761904765","158.04145419710582","163.65403865403866","178.222222222222","150.566190132686","147.30107055107","155.110294117647","158.088235294118","175.424242424242","181.3539445629","139.03224964094528","105.126262626263","137.220594220594","115.4592227695676","125.968751413196","159.51","145.32","138.6685536685537","125.33","145.625364973191","177.28375","168.33","180.44","152.260898725687","153.75","181.3828763828764","181.3828763828764","181.11612364243942","211.00713012477723","219.91604010025063","215.23809523809524",""
"Tilapia fish (epiya) fresh","984.19","985.2726090000001","1000.0","1000.0","1031.5354054078007","988.89","989.55","995.56","980.55","975.89","955.89","963.15789473684","1000.0","1092.5925925925926","920.0529100529101","920.8809576719576","926.4062434179893","1025.0","1178.7037037037037","1165.55555555556","1025.0","1143.939393939394","1136.84210526316","1231.578947368421","1229.16666666667","1200.0","1200.8319854","1307.5","1305.12666666667","1260.0","1198.5","1150.0","1166.66666666667","1100.0","1163.64","1144.15","1200.0","1173.33333333333","1220.5","1220.5","1227.2727272727273","1301.92307692308","1290.0","1300.746239",""
"Titus:frozen","840.142","950.8162500000001","956.34","938.329166666667","957.606113437754","960.79","970.185","944.905","948.571428571429","1090.329218107","1190.0","1180.19143819144","1000.0","900.0","1014.28571428571","959.222027972028","1050.0","1100.0","1100.0","1170.0","1127.08333333333","1077.7777777777778","1105.16233766234","1194.8051948051948","1203.7518037518037","1256.66666666667","1240.524986","1272.2703222703224","1257.778","1209.329004329","1175.0","1120.0","1132.72727272727","1130.55555555556","1219.09","1211.11","1162.9411764705883","1132.72727272727","1184.46168210874","1184.46168210874","1199.0909090909092","1215.0","1254.28571428571","1260.0",""
"Catfish (obokun) fresh","799.825","795.1225","1017.86","1008.3333333333334","1106.0998292569452","1087.3","1032.615","958.695","849.2493549999999","867.229992229992","875.0","865.0","886.11111111111","989.07650614968","1050.0","950.333333333333","1105.0","1187.2009569377992","1078.397212543554","1131.70731707317","1128.048780487805","1262.25872462806","1172.68292682927","1350.0","1321.63763066202","1316.6666666666667","1320.91056910569","1350.0","1368.292","1330.0","1282.68292682927","1245.68","1290.24390243902","1254.435","1254.47","1262.1","1266.6666666666667","1243.34494773519","1200.0","1200.0","1205.85365853659","1250.0","1218.606271777","1243.360433604336",""
"Catfish :dried","2155.582","2000.0","2009.285","2018.57","2062.27187382522","2105.97374765044","2029.81","1953.64625234956","1932.1561435737149","2184.5238095238096","2250.0","2100.0","2309.5238095238096","2144.6969696969695","1982.29437229437","1892.4603174603174","1950.2025","1969.59706959707","2098.71794871795","2169.23076923077","2192.307692307692","1996.84667184667","1905.18814518815","2198.7179487179487","2135.38461538462","2303.4965034965","2233.111888111888","2126.666666666667","2179.66491841492","2109.12087912088","2105.38461538462","2095.04","2138.11188811189","2169.34571428571","2132.82","2163.46","2246.79487179487","2273.2328042328","2333.19264069264","2333.19264069264","2410.89743589744","2450.67365967366","2510.33882783883","2600.97802197802",""
"Catfish Smoked","1916.49333333332","1902.03416666665","1839.8","1774.4058333333335","1785.0","1726.19","1717.9","1700.275","1681.571975","1675.55","1665.55","1655.85","1708.27333","1709.8107759969998","1711.0076435401977","1712.5475504193837","1722.8228357219","1735.2354687","1736.2766099812197","1726.0","1833.3333333333335","1800.0","1812.48652","1820.3012","1821.75744096","1823.2148469127678","1825.86453","1827.3252216239998","1824.540509874192","1789.21","1766.25","1767.30975","1802.34","1847.62","1855.364189","1863.271495","1885.25147","1840.0","1840.0","1840.0","1851.04","1871.507082943","1900.766592","1870.48561239",""
"Mackerel : frozen","934.2149999999999","748.113333333333","971.215","934.2016666666667","839.0741732537856","818.63","812.3","819.25","810.23825","805.0","825.0","828.0","952.941176470588","957.145806421169","962.727272727273","971.428571428571","1081.25","916.6666666666666","925.0","1020.1388888888889","1000.0","1000.0","1106.66666666667","1325.0","1330.0","1325.0","1315.487329","1297.5","1300.99683225","1275.0","1225.85714285714","1180.0","1200.0","1233.334","1266.67","1260.0","1258.33333333333","1237.583128","1200.0","1200.0","1277.77777777778","1300.0","1316.66666666667","1300.0",""
"Groundnut oil: 1 bottle, specify bottle","425.07","400.0","449.16","462.55","405.8","470.37","476.67","446.67","424.52","471.07","470.03","461.538461538462","540.0","638.6666666666666","606.6666666666667","600.62962962963","666.6666666666666","645.3333333333334","650.0","676.666666666667","620.0","583.3333333333334","640.0","690.0","683.3333333333333","686.666666666667","666.6666666666667","675.0","651.8522222222223","620.074074074074","586.666666666667","593.33","593.9393939393939","666.6677777777778","614.81","615.19","613.3333333333334","602.592592592593","657.1428571428571","657.1428571428571","662.424242424242","633.3333333333333","665.9524137","685.185185185185",""
"Maize grain white sold loose","138.69","164.79","163.1","173.04","135.84","159.3","175.73","187.2","155.34","159.53","149.53","148.767874923295","188.41117216117215","162.911877394636","167.91897757414998","175.7343550446999","176.266922094508","169.668539164002","166.4294356581108","154.236453201971","135.5100905768314","148.57440845966104","150.886699507389","146.42943565811086","138.115151515151","143.25172273448135","138.576354679803","163.303733303733","162.981111111111","140.8198594396767","94.40409979342127","133.11","113.63636363636361","143.54125000000002","137.94","144.0","122.71653935900761","132.995851698211","154.90342234897588","154.90342234897588","158.061276662178","163.422060899375","186.89013156333414","200.563286555388",""
"Maize grain yellow sold loose","140.8","158.71","158.52","174.02","176.22","185.64","178.85","185.67","155.0","185.91","182.9","176.965790108258","184.550275961615","180.252747252747","184.581828133552","182.20659407138535","180.655810983397","171.124147882769","168.771691909623","158.67859303431","140.537118658716","138.29573934837092","140.997493734336","134.71994161649337","132.464997964998","137.456572465647","130.46149857402128","154.4986077244142","156.035555555556","133.37287480780253","103.446826186713","112.74","126.86767423609528","134.60375","132.61","139.28","119.85939650186474","140.24137931034483","112.03916319615048","112.03916319615048","163.50213687723203","171.573569940176","184.519056261343","207.5015124016939",""
"Palm oil: 1 bottle,specify bottle","405.8","400.0","400.0","397.77","404.07","405.55","426.66","468.33","400.43","406.15","402.05","408.888888888889","403.333333333333","528.0","533.3333333333334","562.9629629629629","577.7777777777778","546.6666666666666","553.3333333333333","553.3333333333333","520.0000000000001","553.3333333333333","546.6666666666666","553.3333333333334","516.6666666666667","546.6666666666667","540.7407407407408","540.7407407407408","538.518888888889","500.333333333333","521.2121212121211","533.33","524.09","502.21999999999997","495.0","496.3","490.79626047711156","493.33333333333337","515.1515151515151","515.1515151515151","513.333333333333","527.5","553.333333333333","577.7777777777777",""
"Plantain(ripe)","285.64","292.76","290.94","302.81","290.46","262.29","288.39","279.49","294.69","262.68","249.95","239.783774779277","266.0","222.60509031198686","233.068376068376","239.08784713738274","250.720390720391","278.2812806366968","306.367521367521","284.81315786892117","277.912867274569","270.55093957533","253.458454668996","298.608058608059","278.165168165168","277.6190476190476","201.251841886091","240.978157644824","220.365","209.320309320309","255.38686459739094","301.51","314.457671957672","285.10999999999996","250.18","234.2","228.558274570005","218.274078862314","211.11111111111111","211.11111111111111","230.526844971667","250.904761904762","245.900621118012","291.584564860427",""
"Plantain(unripe)","180.51","182.8","179.37","206.78","219.3","230.7","213.43","218.09","223.62","231.04","232.8","232.320885801129","243.144950287807","185.2531005354926","231.808278867102","315.646984101257","281.5734989648033","291.636863976491","284.73217928542283","267.850113247448","233.73477297895909","241.85768687309226","238.50973672027834","289.540459540459","260.2989261779602","284.1025641025641","232.122744124766","261.215574548908","253.552727272727","215.386864597391","248.07692307692307","271.22","287.94782899835","237.027","214.07","218.4","200.777464833403","209.9383663337152","229.83010681369097","229.83010681369097","241.910964852141","263.784636331193","258.761633500006","272.14783493853264",""
"Vegetable oil:1 bottle,specify bottle","407.21","416.67","436.67","462.22","500.52","514.81","513.33","523.33","517.95","515.58","516.38","516.666666666667","559.9999999999999","533.3333333333334","558.3333333333334","609.259259259259","589.69696969697","559.9999999999999","553.3333333333333","573.3333333333334","533.3333333333335","553.333333333333","560.0000000000001","553.3333333333333","586.6666666666667","588.38543","570.3703703703704","568.333333333333","555.5533333333334","506.666666666667","539.3939393939394","533.33","546.6666666666667","562.9611111111111","533.33","550.41386","548.1481481481483","545.740740740741","570.3703703703703","570.3703703703703","592.5925925925926","608.333333333333","626.6666666666667","648.0",""
"Wheat flour: prepacked (golden penny 2kg)","674.83","679.16","650.0","586.66","611.37","675.0","627.63","668.75","623.55","656.01","656.21","653.333333333333","700.0","666.6666666666666","662.5","670.0","691.6666666666666","658.3333333333334","643.333333333333","681.428571428571","700.333333333333","688.888888888889","685.333333333333","666.6666666666666","635.0","633.333333333333","640.2754012","635.333333333333","638.427534","666.6666666666666","650.0","650.3856125","658.3333333333334","660.4625","710.0","700.37152","708.3333333333334","698.666666666667","707.1428571428571","707.1428571428571","766.6666666666666","758.3333333333334","758.3333333333334","765.333333333333",""
