"ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"Chicken Wings","1079.0700000000002","1098.2142857142849","1028.57142857143","1062.12962962963","1065.625","1117.6470588235295","1190.0","1200.0","1200.6","1113.888888888889","1076.4705882352941","1164.7058823529412","1164.7058823529412","1082.5","1143.4782608695652","1010.0","1125.9629917732875","1129.5454545454545","1177.7777777777778","1131.578947368421","1134.2105263157894","1147.5","1155.5555555555557","1157.8947368421052","1129.2054920980565","1028.57142857143","1009.52380952381","1163.157894736842","1125.45454545455","1057.89473684211","1012.63157894737","1026.78","1005.9","964.28571428571","1003.33333333333","1006.66666666667","1002.5","1051.66666666667","1076.92307692308","1127.77777777778","1117.58823529412","1105.26315789474","1126.47058823529","1190.625",""
"Evaporated tinned milk carnation 170g","140.015","126.666666666667","140.0","150.0","152.85714285714286","156.66666666666666","178.75","156.0","170.0","155.71428571428572","155.71428571428572","145.0","160.0","153.33333333333334","152.272727272727","158.0","157.644400814308","153.33333333333334","150.0","147.5","151.66666666666666","145.0","142.5","155.0","152.10257758672728","151.66666666666666","148.57142857142858","151.42857142857142","157.5","146.66666666666666","150.0","158.0","152.5","150.0","150.0","150.0","155.71428571428572","150.0","150.0","182.72727272727272","172.85714285714286","176.0","186.666666666667","180.0",""
"Evaporated tinned milk(peak), 170g","145.0","173.363636363636","192.0","196.11111111111111","195.714285714286","197.142857142857","195.294117647059","210.0","206.1764705882353","198.66666666666666","198.66666666666666","197.22222222222223","198.0","190.58823529411765","190.166666666667","195.157894736842","205.0","193.91304347826087","200.5","198.380952380952","202.10526315789474","201.0","200.5","200.15","220.0","208.125","200.952380952381","203.1578947368421","203.8095238095238","195.88235294117646","182.631578947368","205.38","200.888888888889","192.941176470588","198.94444444444446","196.1904761904762","195.0","196.11111111111111","197.33333333333334","204.25","202.22222222222223","202.38095238095238","206.8421052631579","210.0",""
"Frozen chicken","1172.5549999999998","1290.97222222222","1244.4444444444443","1378.9473684210527","1357.89473684211","1438.095238095238","1466.66666666667","1331.57894736842","1340.0","1232.3529411764705","1318.75","1293.75","1293.75","1310.5263157894738","1304.1666666666667","1240.0","1325.6777801361454","1264.5833333333333","1303.448275862069","1245.0","1278.9473684210527","1295.0","1263.157894736842","1276.1904761904761","1283.1169870704614","1304.66666666667","1316.84210526316","1488.23529411765","1467.64705882353","1500.0","1505.26315789474","1509.28","1630.0","1671.42857142857","1650.0","1679.4117647058824","1650.0","1629.4117647058824","1621.4285714285713","1684.28571428571","1625.0","1680.0","1677.7777777777778","1700.0",""
"Gari white,sold loose","208.095","270.3734999999995","304.9415602789965","280.0268053216851","282.702107560923","317.598080428042","319.90376549894","334.957","319.948080242198","297.323431919457","241.76058823529414","200.71384472912487","200.0","237.74900083307853","204.738228058626","200.658385595325","225.943336367525","206.881551998275","195.068194680249","204.804498445294","183.877307870695","151.451612903226","130.3571428571429","129.53296703296706","136.007640141582","138.16137566137567","127.42609743790814","134.57657301147609","131.29238095238094","123.342366135235","143.92847568837203","136.91","138.99729161613715","132.09300000000002","128.50643939759541","126.59365082681519","154.80781342088275","145.70838861860534","140.44706150082496","171.618190729779","156.668456856427","161.71679197995","173.59022556391","162.153145010865",""
"Gari yellow,sold loose","264.815","267.6513636363635","317.4125918657393","302.7150786633545","313.431471398804","347.772701547543","366.5656598392534","370.377368421053","374.521903423966","339.4412756028","307.145","240.9080298367563","235.0","266.0","245.56","241.180969665543","299.23341504462286","314.881885356023","317.146705788158","334.344934586055","334.344934586055","298.441028545877","253.879015721121","185.892857142857","196.42857142857144","165.49986076301866","151.10797301281002","157.49863163656266","161.64700000000002","138.038838388203","147.13087796118648","152.18","168.34975369458124","160.1180952380953","161.65413533834587","150.80919176343764","189.85549421430468","180.07422771488106","190.84938050455293","203.429668286216","197.227429551753","207.592575752299","205.131146832599","206.72268907563",""
"Mudfish (aro) fresh","1132.348","1480.625","1313.63636363636","1088.88888888888","1050.0","1057.51882149165","1180.0","1162.5","1157.14285714286","1086.3636363636363","1039.16666666667","1246.4285714285713","1246.4285714285713","1379.1666666666667","1402.9411764705883","1286.66666666667","1285.37219606202","1109.375","1190.47619047619","1216.05042016807","1100.0","1122.72727272727","1135.71428571429","1028.5714285714287","1120.0","1086.36363636364","1066.66666666667","1072.5","1045.45454545455","984.43062200957","962.5","1013.33","985.69230769231","956.66666666667","1012.30769230769","1018.46153846154","1086.66666666667","1060.71428571429","1098.88888888889","1162.96296296296","1134.82142857143","1178.9592760181","1186.36363636364","1150.0",""
"Mudfish : dried","2475.72","2169.01125","2206.0","2215.99326599327","2331.72268907563","2204.16666666667","2405.7734204793","2464.285714285714","2483.33333333333","2238.88888888889","2388.88857142857","2175.0","2175.0","1850.0","1830.61224489796","1917.85714285714","2093.91325775555","2000.78571428571","2200.0","1991.66666666667","2152.38095238095","2130.0","2287.5","2168.09523809524","2061.6504544552686","2027.38095238095","1998.59523809524","1957.14285714286","1899.285","1808.61224489796","1781.42857142857","1804.28","1792.85714285714","1725.23666666667","1781.42857142857","1821.42857142857","1781.44368858655","1768.72745310245","1798.78306878307","1819.17497447322","1808.71091871092","1806.29411764706","1814.28571428571","1891.42857142857",""
"Onion bulb","294.95","315.8024999999995","322.45461274739","285.213547064141","287.300627240143","294.360707327416","283.6857999728309","397.34631578947364","322.435167615433","310.00866563297","299.710714285714","314.947322689258","300.0","294.89659402372877","232.201925165635","301.08666850185205","301.14616139022684","353.823142210239","350.567831388514","347.9678173787012","355.2521448001674","354.769936158586","368.893347738849","266.15","233.333333333333","245.22189311663","232.757224823186","242.10527092196554","216.843636363636","209.978134691381","213.480452794461","259.28","254.8623573281108","202.0635","249.186945374825","264.698888364236","217.836774901269","221.314072996277","278.914540345115","272.571606855492","248.738165127054","274.721508023216","278.035462148365","272.230749080844",""
"Rice agric sold loose","298.78","429.56707070707","392.50504032258067","369.77928692699476","379.2562724014336","376.02928692699487","363.022071307301","337.7547368421053","336.16298811544993","318.734690357081","315.237058823529","320.4301075268818","310.0","305.79180078990026","288.372434017595","307.5744276205106","328.7084380035779","313.2012622720899","318.3518107760926","314.0916808149406","293.590831918506","301.620635354688","316.7741935483872","315.02","309.2419639787934","307.91788856304987","298.1566820276498","309.21901528013586","309.8222727272727","347.29775616023494","322.0430107526883","318.2","341.653225806452","317.132380952381","352.744765138653","367.110281103336","361.33431085044","349.51188455008503","367.458183990442","415.455421146953","412.840160732225","419.656196943973","425.201612903226","421.146953405018",""
"Rice local sold loose","321.02625","359.3724999999995","344.444444444444","345.0","391.666666666667","400.0","399.5","367.9833333333333","372.5","295.230769230769","295.230769230769","342.66464855588464","330.0","350.22","298.6559139784946","266.6666666666667","309.666662422224","296.875","290.0","304.838709677419","297.17612343972013","300.0","300.67161103904635","334.5248568635665","335.878470209734","320.0","300.0","312.02","292.16","259.4594594594594","300.0","323.52","355.23","375.0","409.271206690561","419.27379822896904","401.793045664014","422.721774193548","389.51612903225805","414.510270195754","418.3060443141088","423.665125197383","426.63082437276","439.8334826762246",""
"Rice Medium Grained","280.82","340.33","322.12","322.5806451612903","330.12","336.350322580645","317.5403225806451","324.25","336.774193548387","336.774193548387","336.774193548387","296.7741935483871","295.36","295.36","292.58064516129","308.261312773523","316.7411016563717","323.5294117647059","322.5806451612903","322.5806451612903","322.8965911469503","312.0158","319.1643454360802","330.96774193548396","335.256606191119","312.05","300.25","311.95","309.68","309.6774193548387","281.25","295.12162610277886","311.02","325.01","325.5","325.5","330.15","312.52","350.0","363.333333333333","354.193548387097","355.5","361.612903225806","351.612903225806",""
"Rice,imported high quality sold loose","402.5392857142857","417.93694444444395","386.9597603686636","329.83870967741944","370.3310696095076","371.19815668202756","383.13667232597635","319.2414999999999","344.7580645161291","314.07495256167","309.81","306.86977299880533","306.86977299880533","311.080495818399","319.3884408602151","296.3890717577354","318.238522074736","315.9616866057553","330.06480981999596","338.548387096774","388.794567062818","370.99384891124157","308.70967741935493","334.1935483870968","322.5806451612903","305.9587813620072","301.64956011730214","333.951612903226","335.20047619047625","342.5354471619327","320.37351443123947","318.03","324.91935483871","374.385714285714","358.633512544803","361.38045540797","391.090629800307","381.850993708179","407.235023041475","482.636328725038","492.527804132406","509.556451612903","527.826825127334","527.701612903226",""
"Tomato","300.0","534.607857142857","456.355935086585","450.0","522.486106742162","527.637589940259","566.984126984127","587.271578947369","450.90718105424","420.673701298701","388.254166666667","415.054112554113","400.0","401.922062942824","400.43594297223","530.178571428571","560.0","565.41125541126","592.5100474972596","523.109243697479","575.9177355152586","407.1468253968254","436.251526251526","384.914208598419","466.66666666667","340.6613756613757","335.147392290249","322.714741398952","301.233333333333","256.274983566365","289.370873127679","289.93","282.539682539683","208.910454545455","239.091546120711","243.948335615002","208.653026427963","233.754901649704","259.416433239963","282.11131582675","294.104308390023","315.438596491228","300.0","282.433862433862",""
"Yam tuber","209.06166666666667","216.463888888888","221.4742083798886","233.424251605222","297.696753632583","302.358476362541","303.43108076564","312.8668421052631","258.483985424422","210.02800318589792","210.1575","207.6188617428753","200.0","201.0","232.49993190747293","390.3080589123692","408.333333333333","463.788809756552","437.718700783694","430.338905696321","415.301390731731","395.774907876252","279.323476702509","230.970302099334","234.829928441665","222.91644321023023","215.7947809786725","262.846272476147","285.7347826086957","242.99530490576257","203.650316069101","245.8","221.945104782137","206.794","257.3538290828159","243.904660181867","214.71186674115768","223.735756605144","221.70554262737033","242.16740227777464","242.514261790468","256.786747861858","285.237771472115","292.663355033425",""
"Dried Fish Sardine","1998.2175","1976.38875","1921.165","1921.48111111111","1993.36034512694","1981.11","1993.055","1924.07","1890.34046761319","1764.70085470085","1802.7775000000001","1625.0","1520.0","1322.4489795918366","1301.0204081632653","1350.0","1384.63879414549","1396.95726495726","1395.89743589744","1401.73961840628","1411.11111111111","1477.22222222222","1476.55677655678","1545.45454545455","1413.4035941338825","1410.62378167641","1416.36363636364","1500.49019607843","1463.93909090909","1377.77777777778","1349.04761904762","1325.13","1346.91358024691","1293.06153846154","1198.49735449735","1172.69841269841","1248.52607709751","1228.57142857143","1216.66666666667","1235.67251461988","1229.23076923076","1241.26984126984","1224.07407407407","1236.11111111111",""
"Iced Sardine","820.8","817.018333333333","814.21","828.888888888889","828.8230327561362","813.115","831.25","848.415","842.456140350877","813.4399551066217","859.425","887.5","887.5","997.7777777777777","837.5","887.5","859.930179752549","861.513157894737","960.13986013986","991.245037157691","932.967032967033","920.3619909502262","835.4759211376858","833.333333333333","898.6649534685015","886.607142857143","878.461538461538","875.438596491228","858.97444444444","795.555555555556","821.536473862055","857.49","878.791208791209","903.59545454545","973.5042735042734","1005.64835164835","983.60528360528","983.021255060729","960.0","1013.60248447205","977.020038784745","985.987139795189","987.365306758019","959.170653907496",""
"Irish potato","326.9375","320.417207792207","325.635","321.979166666667","320.196437601417","328.915","327.515","335.12","330.274819369647","360.78431372549","351.851111111111","399.111111111111","350.0","330.7142857142857","325.039215686275","339.824561403509","377.777777777778","389.3730158730159","405.0","378.701298701299","401.779448621554","385.271743105844","371.75757575757575","292.257105213627","310.0","314.156520832148","315.220839766294","328.764218237902","307.044545454545","371.64995822890563","350.536161369495","402.0","393.8139638139638","349.177619047619","362.236360131097","377.077030812325","308.309283309283","367.863609641387","400.952380952381","480.919627110103","457.219350697612","490.133720389289","496.402058912737","456.262060379707",""
"Sweet potato","137.907857142857","135.675056818182","138.25","138.9725","139.035461947115","144.97","146.515","148.18","148.494494318293","102.59","106.219411764706","125.503092950298","125.0","135.0","148.513341898194","157.96087379051","164.542344226598","175.743771467591","197.2695833564907","198.774575878415","201.531071769167","221.82408721696535","218.406681654385","201.7639425090133","217.015047254558","212.728072048724","193.6595888499481","189.24488754498566","250.65095238095233","209.7373951100659","170.618119975263","200.03","163.9713662531577","139.2715","201.023156737442","226.35777756078508","181.965691235172","196.49751046699302","206.5635290635291","219.9832784692441","204.420415306216","208.1898208761563","226.65063841755574","229.39466695769215",""
"Tilapia fish (epiya) fresh","864.48","949.40499999999","956.945","942.13111111111","938.56983484664","1012.145","1057.74","1038.195","1066.6666666666667","1187.121212121212","1187.121212121212","1145.4545454545455","1145.4545454545455","1167.2634271099746","1185.7707509881423","1214.2857142857142","1218.92631184883","1161.111111111111","1208.69565217391","1216.66666666667","1293.75","1156.25","1187.5","1062.5","1183.6484547539903","985.71428571429","983.33333333333","971.42857142857","910.52631578947","850.0","797.58823529412","808.69","810.78947368421","777.77777777778","805.98039215686","823.33333333333","827.21212121212","828.125","876.66666666667","932.249563794","873.33333333333","861.53846153846","887.69230769231","896.15384615385",""
"Titus:frozen","929.498888888889","933.6363636363635","972.92","931.68037037037","981.675464439139","1063.5700000000002","1058.885","1051.1100000000001","999.411764705882","1010.4278074866311","1061.764705882353","1038.235294117647","1038.235294117647","1018.421052631579","947.8260869565217","984.2105263157895","1020.5173320060061","986.428571428571","970.3703703703703","971.4285714285714","981.578947368421","935.0","945.0","991.6666666666666","982.0887092491854","940.625","930.0","952.7777777777778","922.22238095238","984.2105263157895","921.9444444444446","978.57","983.3333333333334","968.421052631579","981.578947368421","1018.421052631579","947.7272727272727","936.8421052631579","989.2857142857143","1007.69230769231","998.09523809524","998.04761904762","1008.94736842105","1007.05882352941",""
"Catfish (obokun) fresh","1239.155","1297.9345","1259.545","1332.6919047619","1394.20299185885","1390.835","1395.04","1396.7","1381.66","1417.7026110404","1303.92117647059","1400.6456456456456","1400.6456456456456","1358.2456140350878","1291.66666666667","1165.032679738562","1256.1395287079","1271.969696969697","1300.74712643678","1312.69841269841","1356.2091503268","1439.5478089681953","1396.4986935423665","1354.7872340425533","1396.17021276595","1305.55555555556","1318.62122992558","1394.44444444444","1381.88263157895","1297.37037037037","1285.43062794738","1308.05","1287.03703703704","1282.45631578947","1270.58823529412","1288.23529411765","1265.47619047619","1224.37511465786","1270.69133398247","1323.2183908046","1297.46010832967","1311.875","1342.67399267399","1387.86085150571",""
"Catfish :dried","2252.65","2300.353","2369.815","2359.63074074074","2365.05537908537","2404.51","2400.69","2400.0","2385.84","1982.96296296296","2178.66214285714","2193.22344322344","2193.22344322344","1950.0","1908.88888888889","1807.6923076923076","1827.47879312199","1891.66666666667","1852.8571428571427","1854.02564102564","1505.8823529411766","1546.66666666667","1537.59398496241","1643.3673469387757","1782.8717952032025","1800.0","1797.5","1730.0","1729.1665","1653.125","1596.47619047619","1611.64","1614.17112299465","1586.26388888889","1597.72584033613","1617.41854636591","1568.61123396727","1562.5","1606.99168556311","1666.55374887082","1620.20408163265","1689.90196078431","1751.7857142857142","1790.0",""
"Catfish Smoked","1554.2625","1576.92208333333","1575.0","1509.25888888889","1500.49918284353","1513.635","1522.3","1526.365","1514.37","1500.0","1533.3333333333333","1534.0917022283575","1534.0917022283575","1525.0","1500.0","1500.0","1500.0","1511.746557596829","1600.0","1671.9806763285","1640.0","1500.0","1567.43566992014","1700.0","1560.9892421987986","1600.0","1595.0","1633.33333333333","1670.0","1593.33333333333","1582.60869565217","1600.0","1577.77777777778","1554.76142857143","1550.0","1575.0","1542.22222222222","1560.0","1594.28571428571","1607.58017492711","1585.71428571429","1600.0","1641.07142857143","1546.938775510204",""
"Mackerel : frozen","1030.1885714285715","993.005","987.5","1067.59259259259","1049.42894899075","1051.365","1094.025","1065.34","1065.45","1083.33333333333","1087.05882352941","975.0","975.0","960.0","1029.5454545454545","918.0023228803717","1027.9255696154612","980.952380952381","927.1604938271606","963.0174291938997","948.333333333333","827.8244631185808","826.3157894736842","888.333333333333","907.163627517115","940.625","931.483253588517","947.3684210526316","892.72727272727","848.319327731092","803.7878787878788","836.66","901.5","925.0","888.6363636363636","903.232323232323","847.6190476190476","886.1111111111111","929.935064935065","1012.3569023569","936.16071428571","992.5","1011.40350877193","1016.66666666667",""
"Groundnut oil: 1 bottle, specify bottle","483.3","486.66","492.22","500.0","504.13","484.44","480.0","500.0","490.36","485.16","485.16","506.66666666667","500.0","500.0","666.6666666666667","550.0","560.623792549912","606.666666666667","533.3333333333334","602.222222222222","583.333333333333","550.0","533.3333333333334","483.333333333333","553.574568393886","533.3333333333334","513.333333333333","517.777777777778","500.0","544.4444444444445","533.333333333333","500.0","533.3333333333334","513.33","533.3333333333334","546.666666666667","533.3333333333334","540.0","540.0","600.0","586.666666666667","600.0","600.0","600.0",""
"Maize grain white sold loose","222.99","219.01","224.22","236.16","242.02","244.87","269.29","244.56","208.39","245.23","245.23","222.33191963444762","225.0","283.81788213973255","214.86312266842222","232.52316609580242","238.97679382230064","250.421301717408","250.463010204082","211.3301588536725","215.42858129575907","198.60584735495993","227.14499229263006","209.642857142857","228.8082892183808","219.11143637783","200.510795622597","214.98875140607416","207.04699999999997","222.8825023179862","202.485119047619","199.01","206.92207611631972","208.90900000000002","224.2041925465838","204.96553884711776","246.573158856176","252.01132872503842","247.3724489795918","251.732011066396","250.820191505983","240.05151098901098","269.1757246376811","238.828808522006",""
"Maize grain yellow sold loose","221.35","232.54","224.85","242.8","245.88","252.72","279.65","263.04","219.42","253.09","253.09","229.14720426220006","250.0","280.42282327831197","247.134353741497","239.87655171358156","250.54430692762313","255.367155415267","224.44727891156467","218.21094669957824","213.4441119256124","211.96740618751227","228.00478065241845","200.560939060939","233.99407420649942","241.191729323308","221.805589130551","218.74564442334122","206.6347619047619","230.2902878325935","207.300441739801","201.76","204.138824884793","204.054761904762","233.64661654135335","210.59427707993277","254.5081318549698","245.65476190476193","242.1333400120216","258.9036195286195","256.303854875283","243.8176406926407","274.4164078674948","273.3134920634921",""
"Palm oil: 1 bottle,specify bottle","410.5","423.56","472.48","508.85","500.0","518.52","523.8","550.0","559.32","559.29","559.29","537.2549019607843","466.6666666666667","519.2982456140352","490.909090909091","450.0","455.5555555555556","500.0","482.66666666666663","501.7543859649122","505.26315789473693","498.0392156862746","501.75438596491233","516.0784313725491","444.4444444444445","412.352941176471","403.939393939394","462.9629629629631","473.0161904761905","447.7192982456141","440.0000000000001","475.06","480.0000000000001","466.66809523809525","480.70175438596493","514.8148148148149","496.29629629629625","486.27450980392155","461.904761904762","489.7297297297296","483.3333333333335","504.66666666666663","503.33333333333337","510.833333333333",""
"Plantain(ripe)","302.21","300.0","287.36","261.97","243.92","255.28","276.84","234.5","256.89","255.66","241.133125","210.6736007459894","230.0","210.0","218.66543586180978","246.27526836014567","259.196641843359","240.24131487978147","222.75370180831652","229.3081930362195","218.42662076739578","178.41142154717818","182.57168504512288","229.67022526340074","220.92489900170176","198.82012658202","195.65609262819288","277.60288467381474","223.98800000000006","207.079197096885","241.5332798745528","236.36","205.3115995642933","249.00949999999997","249.4125210993884","231.71526424678154","236.4208749305776","233.4108381592602","279.84795837201","311.8842875188921","282.07354091896","245.62323251565067","258.7104432270387","283.738325275993",""
"Plantain(unripe)","307.14","284.35","283.09","292.2","283.11","286.05","270.61","256.92","284.83","286.47","267.874615384615","246.42490076888","224.13793103448276","208.54","196.21973095543677","187.990182547938","203.663232329159","190.48491248946812","205.04289349439932","198.7895953847348","205.019119652131","166.2526801527511","162.86958059120795","201.17209598080277","195.1178828024564","205.388491797835","197.720562686616","276.73919644205216","242.466","202.279788987853","251.273428911867","216.38","188.59771387369463","234.39047619047614","251.32336655164164","286.856306514944","236.09934368920327","231.47796859444253","280.67329620136877","316.0608959600493","291.506314721861","264.20089553771214","261.2924701685836","259.17236197017314",""
"Vegetable oil:1 bottle,specify bottle","598.42","507.26","538.18","552.81","559.14","550.0","555.55","578.57","555.3","550.82","550.82","533.3333333333334","550.0","554.0","528.6666666666666","528.6666666666667","566.666666666667","530.3030303030305","523.0769230769231","522.8070175438597","537.037037037037","509.8039215686274","529.6296296296297","511.1111111111111","532.4034221906581","500.166666666667","488.070175438597","509.8039215686274","533.3321052631578","519.2982456140352","520.6349206349207","533.33","540.0000000000001","530.1561904761905","568.421052631579","563.7037037037038","557.8947368421052","546.6666666666667","552.3809523809524","590.9909909909908","590.4761904761906","581.4814814814815","585.438596491228","620.5128205128206",""
